Date,Commit_hash,Author,File,Attribution
d4ae0e2da162c4283911b2cd0d221518233074d6,2015/07/14,joehni,xstream/src/java/com/thoughtworks/xstream/XStream.java,production
8d777d5ab5c5b47fa74bb49b7f2420f57ce76320,2015/07/14,joehni,xstream/src/java/com/thoughtworks/xstream/mapper/Mapper.java,production
5526a2bffcd5b2a47a5f00d67fa804a105fffcd4,2015/07/14,joehni,xstream/src/java/com/thoughtworks/xstream/XStream.java,production
5526a2bffcd5b2a47a5f00d67fa804a105fffcd4,2015/07/14,joehni,xstream/src/java/com/thoughtworks/xstream/core/AbstractReferenceUnmarshaller.java,production
5526a2bffcd5b2a47a5f00d67fa804a105fffcd4,2015/07/14,joehni,xstream/src/java/com/thoughtworks/xstream/mapper/DefaultMapper.java,production
5526a2bffcd5b2a47a5f00d67fa804a105fffcd4,2015/07/14,joehni,xstream/src/java/com/thoughtworks/xstream/mapper/EnumMapper.java,production
5526a2bffcd5b2a47a5f00d67fa804a105fffcd4,2015/07/14,joehni,xstream/src/java/com/thoughtworks/xstream/mapper/ImmutableTypesMapper.java,production
5526a2bffcd5b2a47a5f00d67fa804a105fffcd4,2015/07/14,joehni,xstream/src/java/com/thoughtworks/xstream/mapper/Mapper.java,production
5526a2bffcd5b2a47a5f00d67fa804a105fffcd4,2015/07/14,joehni,xstream/src/java/com/thoughtworks/xstream/mapper/MapperWrapper.java,production
5526a2bffcd5b2a47a5f00d67fa804a105fffcd4,2015/07/14,joehni,xstream/src/test/com/thoughtworks/acceptance/AbstractReferenceTest.java,test
5526a2bffcd5b2a47a5f00d67fa804a105fffcd4,2015/07/14,joehni,xstream/src/test/com/thoughtworks/xstream/core/ReferenceByXPathMarshallingStrategyTest.java,test
21db6b72bc594dc3fea7f5dbe6a90ba61c66b069,2015/07/05,joehni,xstream/src/java/com/thoughtworks/xstream/converters/reflection/FieldDictionary.java,production
21db6b72bc594dc3fea7f5dbe6a90ba61c66b069,2015/07/05,joehni,xstream/src/test/com/thoughtworks/xstream/converters/reflection/FieldDictionaryTest.java,test
b44ac3d229c596512d8930a015555842528756b6,2015/07/03,joehni,xstream/src/java/com/thoughtworks/xstream/converters/reflection/FieldDictionary.java,production
991548d0681ffb875d1cabac2fd14c34c98c4117,2015/07/03,joehni,xstream/src/java/com/thoughtworks/xstream/converters/reflection/FieldDictionary.java,production
c79894fbc632f8473b2479307155eeb29c24ad20,2015/07/02,purnhar,xstream/src/java/com/thoughtworks/xstream/converters/reflection/FieldDictionary.java,production
9b6d9609569f7171fe4fe24e94c8a6365682be70,2015/07/02,purnhar,xstream/src/java/com/thoughtworks/xstream/converters/reflection/FieldDictionary.java,production
ab7062b21165a3474c56b7be1d79d369cee6368f,2015/07/02,purnhar,xstream/src/java/com/thoughtworks/xstream/converters/reflection/FieldDictionary.java,production
ab7062b21165a3474c56b7be1d79d369cee6368f,2015/07/02,purnhar,xstream/src/test/com/thoughtworks/xstream/converters/reflection/FieldDictionaryTest.java,test
90f29fae1f1368ff78514af5cf716aec312f0c33,2015/06/28,joehni,xstream/src/java/com/thoughtworks/xstream/mapper/CachingMapper.java,production
36670aed130470d302f7d10503528b29b33a4405,2015/06/28,joehni,xstream/src/java/com/thoughtworks/xstream/converters/reflection/SunUnsafeReflectionProvider.java,production
0e5fd1572710ed2acbe6c5ed0f970cf7df2d74bb,2015/06/27,joehni,xstream/src/test/com/thoughtworks/xstream/converters/reflection/FieldDictionaryTest.java,test
93cdef879bed423540ffbaf18a8f67cb1e24005e,2015/06/27,joehni,xstream/src/java/com/thoughtworks/xstream/converters/reflection/FieldDictionary.java,production
93cdef879bed423540ffbaf18a8f67cb1e24005e,2015/06/27,joehni,xstream/src/test/com/thoughtworks/xstream/converters/reflection/FieldDictionaryTest.java,test
d3f8c221b0ad14695149c5aa9f7b3bb7e17687d4,2015/06/24,joehni,xstream/src/java/com/thoughtworks/xstream/XStream.java,production
d3f8c221b0ad14695149c5aa9f7b3bb7e17687d4,2015/06/24,joehni,xstream/src/java/com/thoughtworks/xstream/converters/extended/ActivationDataFlavorConverter.java,production
d3f8c221b0ad14695149c5aa9f7b3bb7e17687d4,2015/06/24,joehni,xstream/src/test/com/thoughtworks/xstream/converters/extended/ActivationDataFlavorConverterTest.java,test
46105174423cfca6148bcc6e14dc5d88e9f5b909,2015/06/18,Tom Adams,xstream/src/java/com/thoughtworks/xstream/converters/reflection/FieldDictionary.java,production
2a6f1b4c03786ada1cd1d79eb411727291fefd28,2015/06/18,Tom Adams,xstream/src/java/com/thoughtworks/xstream/converters/reflection/FieldDictionary.java,production
2a6f1b4c03786ada1cd1d79eb411727291fefd28,2015/06/18,Tom Adams,xstream/src/test/com/thoughtworks/xstream/converters/reflection/FieldDictionaryTest.java,test
faa89f7bc86a978d10ff2791be24fc41404e7877,2015/05/11,Robin Kreis,xstream/src/java/com/thoughtworks/xstream/converters/javabean/JavaBeanConverter.java,production
faa89f7bc86a978d10ff2791be24fc41404e7877,2015/05/11,Robin Kreis,xstream/src/test/com/thoughtworks/xstream/converters/javabean/JavaBeanConverterTest.java,test
2a973a42a5804b3e39113b7b7681e2251ddbc4c4,2015/02/24,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/mapper/OuterClassMapper.java,production
2a973a42a5804b3e39113b7b7681e2251ddbc4c4,2015/02/24,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/InnerClassesTest.java,test
bed7a30d176e2df87927d3d57bc551dc80ffe5c4,2015/02/21,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/XStream.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/XStream.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/BooleanConverter.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/StackTraceElementFactory.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/AbstractReflectionConverter.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/LambdaConverter.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/SerializationMethodInvoker.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/Sun14ReflectionProvider.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/core/JVM.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/core/util/OrderRetainingMap.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/core/util/Types.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/io/AttributeNameIterator.java,production
55e1b396276c17ab46078c1d63edd6af075e3814,2015/02/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/mapper/LambdaMapper.java,production
9516a261c11933c0f3c55946fc44f431fb69776c,2015/02/18,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/ISO8601GregorianCalendarConverter.java,production
3faf4fb56dc96c2010e12668404c20a2b02156a6,2015/02/17,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/DateConverter.java,production
3faf4fb56dc96c2010e12668404c20a2b02156a6,2015/02/17,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/core/JVM.java,production
3faf4fb56dc96c2010e12668404c20a2b02156a6,2015/02/17,Jörg Schaible,xstream/src/test/com/thoughtworks/xstream/converters/basic/DateConverterTest.java,test
ec0d31d2f2ded6db53cc9363210bd111d95420f6,2015/02/15,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/SerializableConverter.java,production
14a0d0b2b2edf25d682fecebceb6f12ab9b0dc0f,2015/02/15,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/AbstractReflectionConverter.java,production
14a0d0b2b2edf25d682fecebceb6f12ab9b0dc0f,2015/02/15,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/CGLIBEnhancedConverter.java,production
14a0d0b2b2edf25d682fecebceb6f12ab9b0dc0f,2015/02/15,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/ExternalizableConverter.java,production
14a0d0b2b2edf25d682fecebceb6f12ab9b0dc0f,2015/02/15,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/SerializableConverter.java,production
14a0d0b2b2edf25d682fecebceb6f12ab9b0dc0f,2015/02/15,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/SerializationMethodInvoker.java,production
14a0d0b2b2edf25d682fecebceb6f12ab9b0dc0f,2015/02/15,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/core/util/SerializationMembers.java,production
c822dc1daf1f0689deadc2f6f60af557d9a60bf3,2015/02/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/SerializableConverter.java,production
c822dc1daf1f0689deadc2f6f60af557d9a60bf3,2015/02/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/SerializationMethodInvoker.java,production
c822dc1daf1f0689deadc2f6f60af557d9a60bf3,2015/02/13,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/Concurrent15TypesTest.java,test
c822dc1daf1f0689deadc2f6f60af557d9a60bf3,2015/02/13,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/CustomSerializationTest.java,test
93744c1a120287c2b16e5be9aae257dab91f98f5,2015/02/12,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/SerializableConverter.java,production
8db2fe4b5909b4e1af0825f24877aa8e733ae646,2015/02/11,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/WriteReplaceTest.java,test
035641a35eb6b87b7dec0a7dc3d13707d26fabec,2015/02/11,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/XStream.java,production
192e80e70ec237197499e1798664288dfd667420,2015/01/29,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/core/JVM.java,production
5779aa4455d7956d5641fe332d67cd88890d54ef,2015/01/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/XStream.java,production
5779aa4455d7956d5641fe332d67cd88890d54ef,2015/01/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/LambdaConverter.java,production
5779aa4455d7956d5641fe332d67cd88890d54ef,2015/01/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/core/util/Types.java,production
5779aa4455d7956d5641fe332d67cd88890d54ef,2015/01/19,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/mapper/LambdaMapper.java,production
5779aa4455d7956d5641fe332d67cd88890d54ef,2015/01/19,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/LambdaTest.java,test
606994671329450568782739d0e1bcb985903f17,2015/01/11,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/LambdaTest.java,test
dd8703423d1431643b2952a1e39fe58976a993cd,2014/12/13,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/ReadResolveTest.java,test
e41644b284d6397aab8eed6a5d8c41cf5229f0b3,2014/10/30,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/AbstractReflectionConverter.java,production
e41644b284d6397aab8eed6a5d8c41cf5229f0b3,2014/10/30,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/CGLIBEnhancedConverter.java,production
e41644b284d6397aab8eed6a5d8c41cf5229f0b3,2014/10/30,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/SerializationMethodInvoker.java,production
e41644b284d6397aab8eed6a5d8c41cf5229f0b3,2014/10/30,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/mapper/AbstractAttributeAliasingMapper.java,production
e41644b284d6397aab8eed6a5d8c41cf5229f0b3,2014/10/30,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/AbstractReferenceTest.java,test
e41644b284d6397aab8eed6a5d8c41cf5229f0b3,2014/10/30,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/SerializationCallbackOrderTest.java,test
1a49e62436be15713431c525037cf0982d61f109,2014/09/25,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/SecurityManagerTest.java,test
e9a195df3f94210994a4a39f710577e3f730eb5e,2014/09/25,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/SecurityManagerTest.java,test
4449d3e5d23ba2f7b858afdeba7f350f9fe53e60,2014/07/02,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/annotations/AnnotationsTest.java,test
90ace1d81c14bc2d60a9a1d1eb4e76fbb660a8e6,2014/07/02,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/SerializationNestedWriteObjectsTest.java,test
90f3c0ef6df94bc923d5f91129d0e2ad14fb2f5c,2014/06/17,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/TreeSetConverter.java,production
90f3c0ef6df94bc923d5f91129d0e2ad14fb2f5c,2014/06/17,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/TreeMapAndTreeSetTest.java,test
ef69935c6e099a433dcaa5c2a04f90abc25e969b,2014/04/09,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/AbstractReflectionConverter.java,production
ef69935c6e099a433dcaa5c2a04f90abc25e969b,2014/04/09,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/CGLIBEnhancedConverter.java,production
ee89c08dc8342967d1d21db0aa362680d2490601,2014/04/09,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/reflection/ExternalizableConverter.java,production
ee89c08dc8342967d1d21db0aa362680d2490601,2014/04/09,Jörg Schaible,xstream/src/test/com/thoughtworks/acceptance/WriteReplaceTest.java,test
d464b5eaa55a3f894d8f5cdee4c90242a23fc5d0,2014/04/06,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/persistence/AbstractFilePersistenceStrategy.java,production
8180a448d94fc84cc9c577890b2cb3ee55960796,2014/04/06,Jörg Schaible,xstream-hibernate/src/java/com/thoughtworks/xstream/hibernate/converter/HibernatePersistentCollectionConverter.java,production
8180a448d94fc84cc9c577890b2cb3ee55960796,2014/04/06,Jörg Schaible,xstream-hibernate/src/java/com/thoughtworks/xstream/hibernate/converter/HibernatePersistentMapConverter.java,production
8180a448d94fc84cc9c577890b2cb3ee55960796,2014/04/06,Jörg Schaible,xstream-hibernate/src/java/com/thoughtworks/xstream/hibernate/converter/HibernatePersistentSortedMapConverter.java,production
8180a448d94fc84cc9c577890b2cb3ee55960796,2014/04/06,Jörg Schaible,xstream-hibernate/src/java/com/thoughtworks/xstream/hibernate/converter/HibernatePersistentSortedSetConverter.java,production
8180a448d94fc84cc9c577890b2cb3ee55960796,2014/04/06,Jörg Schaible,xstream-hibernate/src/java/com/thoughtworks/xstream/hibernate/converter/HibernateProxyConverter.java,production
8180a448d94fc84cc9c577890b2cb3ee55960796,2014/04/06,Jörg Schaible,xstream-hibernate/src/java/com/thoughtworks/xstream/hibernate/mapper/HibernateMapper.java,production
8180a448d94fc84cc9c577890b2cb3ee55960796,2014/04/06,Jörg Schaible,xstream-hibernate/src/java/com/thoughtworks/xstream/hibernate/util/Hibernate.java,production
62ebc8881a882372a6c0e6040d3034a8388361fb,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/enums/EnumSingleValueConverter.java,production
bb34e70b4e70b95e4134381e552f699a744b5489,2014/03/13,Jörg Schaible,xstream/src/test/com/thoughtworks/xstream/core/util/ThreadSafeSimpleDateFormatTest.java,test
12f5b37c377c6004b8647007269f29534b3bd89b,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/annotations/XStreamConverter.java,production
12f5b37c377c6004b8647007269f29534b3bd89b,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/SqlTimestampConverter.java,production
12f5b37c377c6004b8647007269f29534b3bd89b,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/io/AttributeNameIterator.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/MarshallingStrategy.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/XStream.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/XStreamer.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/ConversionException.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/Converter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/ConverterLookup.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/ConverterMatcher.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/DataHolder.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/ErrorWriter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/SingleValueConverterWrapper.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/UnmarshallingContext.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/AbstractSingleValueConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/BigDecimalConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/BigIntegerConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/BooleanConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/ByteConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/CharConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/DateConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/DoubleConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/FloatConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/IntConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/LongConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/NullConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/ShortConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/StringBufferConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/StringBuilderConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/StringConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/URIConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/URLConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/basic/UUIDConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/AbstractCollectionConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/ArrayConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/BitSetConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/CharArrayConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/CollectionConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/MapConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/PropertiesConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/SingletonCollectionConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/SingletonMapConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/TreeMapConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/collections/TreeSetConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/enums/EnumConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/enums/EnumMapConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/enums/EnumSetConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/enums/EnumSingleValueConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/enums/EnumToStringConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/CharsetConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/ColorConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/CurrencyConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/DurationConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/DynamicProxyConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/EncodedByteArrayConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/FileConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/FontConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/GregorianCalendarConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/ISO8601DateConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/ISO8601GregorianCalendarConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/ISO8601SqlTimestampConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/JavaClassConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/JavaFieldConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/JavaMethodConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/LocaleConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/LookAndFeelConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/NamedArrayConverter.java,production
72efd4a37f0ab81d2dfeb013d35ec7cbed0510b1,2014/03/13,Jörg Schaible,xstream/src/java/com/thoughtworks/xstream/converters/extended/NamedCollectionConverter.java,production
