63,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#setUp#52x12
64,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#setUp#52x12
65,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#setUp#52x12
78,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#setUp#52x12
79,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#setUp#52x12
80,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#setUp#52x12
81,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#setUp#52x12
82,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#setUp#52x12
83,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#setUp#52x12
87,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#halvesConnectionsOnBackoff#64,org.apache.http.impl.client.TestAIMDBackoffManager#doesNotBackoffBelowOneConnection#71,org.apache.http.impl.client.TestAIMDBackoffManager#backOffFactorIsConfigurable#155,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#96, 99",org.apache.http.impl.client.TestAIMDBackoffManager#willBackoffImmediatelyEvenAfterAProbe#147,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffStillAdjustsAfterCoolDownPeriod#108, 111"
88,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#halvesConnectionsOnBackoff#64,org.apache.http.impl.client.TestAIMDBackoffManager#doesNotBackoffBelowOneConnection#71,org.apache.http.impl.client.TestAIMDBackoffManager#backOffFactorIsConfigurable#155,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#96, 99",org.apache.http.impl.client.TestAIMDBackoffManager#willBackoffImmediatelyEvenAfterAProbe#147,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffStillAdjustsAfterCoolDownPeriod#108, 111"
89,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#halvesConnectionsOnBackoff#64,org.apache.http.impl.client.TestAIMDBackoffManager#doesNotBackoffBelowOneConnection#71,org.apache.http.impl.client.TestAIMDBackoffManager#backOffFactorIsConfigurable#155,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#96, 99",org.apache.http.impl.client.TestAIMDBackoffManager#willBackoffImmediatelyEvenAfterAProbe#147,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffStillAdjustsAfterCoolDownPeriod#108, 111"
90,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#halvesConnectionsOnBackoff#64,org.apache.http.impl.client.TestAIMDBackoffManager#doesNotBackoffBelowOneConnection#71,org.apache.http.impl.client.TestAIMDBackoffManager#backOffFactorIsConfigurable#155,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#96, 99",org.apache.http.impl.client.TestAIMDBackoffManager#willBackoffImmediatelyEvenAfterAProbe#147,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffStillAdjustsAfterCoolDownPeriod#108, 111"
91,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#halvesConnectionsOnBackoff#64,org.apache.http.impl.client.TestAIMDBackoffManager#doesNotBackoffBelowOneConnection#71,org.apache.http.impl.client.TestAIMDBackoffManager#willBackoffImmediatelyEvenAfterAProbe#147,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffStillAdjustsAfterCoolDownPeriod#108, 111",org.apache.http.impl.client.TestAIMDBackoffManager#backOffFactorIsConfigurable#155,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#96, 99"
92,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#99
94,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#halvesConnectionsOnBackoff#64,org.apache.http.impl.client.TestAIMDBackoffManager#doesNotBackoffBelowOneConnection#71,org.apache.http.impl.client.TestAIMDBackoffManager#backOffFactorIsConfigurable#155,org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#96,org.apache.http.impl.client.TestAIMDBackoffManager#willBackoffImmediatelyEvenAfterAProbe#147,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffStillAdjustsAfterCoolDownPeriod#108, 111"
95,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#halvesConnectionsOnBackoff#64,org.apache.http.impl.client.TestAIMDBackoffManager#doesNotBackoffBelowOneConnection#71,org.apache.http.impl.client.TestAIMDBackoffManager#backOffFactorIsConfigurable#155,org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#96,org.apache.http.impl.client.TestAIMDBackoffManager#willBackoffImmediatelyEvenAfterAProbe#147,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffStillAdjustsAfterCoolDownPeriod#108, 111"
96,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#halvesConnectionsOnBackoff#64,org.apache.http.impl.client.TestAIMDBackoffManager#doesNotBackoffBelowOneConnection#71,org.apache.http.impl.client.TestAIMDBackoffManager#backOffFactorIsConfigurable#155,org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#96,org.apache.http.impl.client.TestAIMDBackoffManager#willBackoffImmediatelyEvenAfterAProbe#147,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffStillAdjustsAfterCoolDownPeriod#108, 111"
97,fully covered,org.apache.http.impl.client.TestAIMDBackoffManager#halvesConnectionsOnBackoff#64,org.apache.http.impl.client.TestAIMDBackoffManager#doesNotBackoffBelowOneConnection#71,org.apache.http.impl.client.TestAIMDBackoffManager#backOffFactorIsConfigurable#155,org.apache.http.impl.client.TestAIMDBackoffManager#backoffDoesNotAdjustDuringCoolDownPeriod#96,org.apache.http.impl.client.TestAIMDBackoffManager#willBackoffImmediatelyEvenAfterAProbe#147,"org.apache.http.impl.client.TestAIMDBackoffManager#backoffStillAdjustsAfterCoolDownPeriod#108, 111"
