56,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#52,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64
57,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#52,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64
61,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#52x2,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45x2,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64x2
78,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#52,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64
84,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64
85,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64
93,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#52
96,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#54,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#47,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#66
97,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#54,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#47,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#66
100,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#71,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#56,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#75
101,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#71,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#56,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#75
104,"org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#54, 58","org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#73, 77"
109,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#57,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#76
111,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#52,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64
115,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#52,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64
116,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#52,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64
117,org.apache.http.impl.client.integration.TestIdleConnectionEviction#testIdleConnectionEviction#52,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredAndIdle#45,org.apache.http.impl.client.TestIdleConnectionEvictor#testEvictExpiredOnly#64
