58,fully covered,org.apache.http.client.protocol.TestResponseProcessCookies#testCookieRejected#205,org.apache.http.client.protocol.TestResponseProcessCookies#testInvalidHeader#187,"org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicMaxAgeParseInvalid#352, 358","org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate1#81, 88",org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate2#106,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate4#131,"org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicExpiresParseInvalid#467, 473",org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainParseInvalid1#60,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainParseInvalid2#67,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathValidate#309,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieInvalidExpireAttribute#222,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieExpireAttributeNoTimeZone#240,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithWrongNetscapeDomain2#127,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithIllegalNetscapeDomain1#110,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testSecondDomainLevelCookie#171,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain1#105,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain2#126,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain4#147,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameStartingWithDollarSign#239,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testVersion1CookieWithInvalidExpires#449,"org.apache.http.impl.cookie.TestCookieRFC2109Spec#testInvalidDomainWithSimpleHostName#259, 269",org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithWrongPath#201,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameWithBlanks#220,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativeVersion#318,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEmbeddedDot#514,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLocal#555,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testRejectSetCookie#1007,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateCookieName#675, 685",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainIllegal#618,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativePort#259,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativeMaxage#372,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullDomain#151,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateVersion#745,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseBlankDomain#164,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEffectiveHost#590,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullVersion#305,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullMaxage#359,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseInvalidPort#246,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePath#636, 647",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePort#712,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsing#107,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidYearTooLong#245,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidDayOfMonth1#170,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidDayOfMonth2#177,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidDayOfMonth3#184,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testExpiryGarbage#95,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidMonth#211,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidTime1#122,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidTime2#129,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidTime3#136,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidTime4#143,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidYearTooLongAgo#252,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidYearTooShort#238,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate1#49,"org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate2#67, 74",org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate3#92,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate4#110,"org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate1#71, 78","org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate2#96, 103",org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate3#121,"org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate4#139, 146","org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109VersionParseInvalid#244, 250, 256","org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainParse#47, 53",org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109VersionValidate#274,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMissingName#107,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieWrongHeader#98,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMissingValue1#116,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMissingValue2#125
59,fully covered,org.apache.http.client.protocol.TestResponseProcessCookies#testCookieRejected#205,org.apache.http.client.protocol.TestResponseProcessCookies#testInvalidHeader#187,"org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicMaxAgeParseInvalid#352, 358","org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate1#81, 88",org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate2#106,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate4#131,"org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicExpiresParseInvalid#467, 473",org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainParseInvalid1#60,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainParseInvalid2#67,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathValidate#309,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieInvalidExpireAttribute#222,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieExpireAttributeNoTimeZone#240,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithWrongNetscapeDomain2#127,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithIllegalNetscapeDomain1#110,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testSecondDomainLevelCookie#171,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain1#105,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain2#126,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain4#147,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameStartingWithDollarSign#239,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testVersion1CookieWithInvalidExpires#449,"org.apache.http.impl.cookie.TestCookieRFC2109Spec#testInvalidDomainWithSimpleHostName#259, 269",org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithWrongPath#201,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameWithBlanks#220,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativeVersion#318,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEmbeddedDot#514,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLocal#555,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testRejectSetCookie#1007,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateCookieName#675, 685",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainIllegal#618,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativePort#259,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativeMaxage#372,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullDomain#151,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateVersion#745,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseBlankDomain#164,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEffectiveHost#590,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullVersion#305,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullMaxage#359,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseInvalidPort#246,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePath#636, 647",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePort#712,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsing#107,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidYearTooLong#245,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidDayOfMonth1#170,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidDayOfMonth2#177,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidDayOfMonth3#184,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testExpiryGarbage#95,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidMonth#211,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidTime1#122,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidTime2#129,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidTime3#136,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidTime4#143,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidYearTooLongAgo#252,org.apache.http.impl.cookie.TestLaxCookieAttribHandlers#testParseExpiryInvalidYearTooShort#238,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate1#49,"org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate2#67, 74",org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate3#92,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate4#110,"org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate1#71, 78","org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate2#96, 103",org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate3#121,"org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate4#139, 146","org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109VersionParseInvalid#244, 250, 256","org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainParse#47, 53",org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109VersionValidate#274,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMissingName#107,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieWrongHeader#98,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMissingValue1#116,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMissingValue2#125
