50,org.apache.http.client.protocol.TestRequestAddCookies#testAuthDefaultHttpPortWhenProxy#331,org.apache.http.client.protocol.TestRequestAddCookies#testAuthScopeInvalidRequestURI#289,org.apache.http.client.protocol.TestRequestAddCookies#testAuthScopeRemotePortWhenDirect#306,org.apache.http.client.protocol.TestRequestAddCookies#testExcludeExpiredCookies#394,org.apache.http.client.protocol.TestRequestAddCookies#testAddCookiesUsingExplicitCookieSpec#265,org.apache.http.client.protocol.TestRequestAddCookies#testAuthDefaultHttpsPortWhenProxy#357x3,org.apache.http.client.protocol.TestRequestAddCookies#testNoMatchingCookies#427,org.apache.http.client.protocol.TestRequestAddCookies#testCookieOrder#466,org.apache.http.client.protocol.TestRequestAddCookies#testAddCookies#118,org.apache.http.client.protocol.TestResponseProcessCookies#setUp#54x9,org.apache.http.client.protocol.TestResponseProcessCookies#testCookieRejected#205x2,org.apache.http.client.protocol.TestResponseProcessCookies#testInvalidHeader#187,org.apache.http.client.protocol.TestResponseProcessCookies#testSetCookie2OverrideSetCookie#163x2,org.apache.http.cookie.TestCookieOrigin#testNullHost#50,org.apache.http.cookie.TestCookieOrigin#testNullPath#68,org.apache.http.cookie.TestCookieOrigin#testEmptyHost#56,org.apache.http.cookie.TestCookieOrigin#testEmptyPath#73,org.apache.http.cookie.TestCookieOrigin#testNegativePort#62,org.apache.http.cookie.TestCookieOrigin#testConstructor#40,org.apache.http.impl.client.integration.TestAbortHandling#testAbortRetry_HTTPCLIENT_1120#108,org.apache.http.impl.client.integration.TestAbortHandling#testSocketConnectFailureReleasesConnection#311,"org.apache.http.impl.client.integration.TestBasicConnectionManager#testConnectionStillInUse#61, 63",org.apache.http.impl.client.integration.TestBasicConnectionManager#testBasics#46,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationTargetAsProxy#671,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationFailureOnNonRepeatablePutDontExpectContinue#292,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationSuccessOnNonRepeatablePutExpectContinue#266,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationUserinfoInRedirectSuccess#551x2,"org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationCredentialsCachingReauthenticationOnDifferentRealm#465, 473, 481",org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationNoCreds#183,"org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationCredentialsCaching#397, 403",org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationSuccess#227,org.apache.http.impl.client.integration.TestClientAuthentication#testPreemptiveAuthenticationFailure#632,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationUserinfoInRequestSuccess#498,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationFailure#205,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationFailureOnNonRepeatablePost#343,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationUserinfoInRequestFailure#513,org.apache.http.impl.client.integration.TestClientAuthentication#testPreemptiveAuthentication#606,org.apache.http.impl.client.integration.TestClientAuthentication#testConnectionCloseAfterAuthenticationSuccess#713x2,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationSuccessOnRepeatablePost#316,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMAuthenticationFailure#90,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMType2MessageOnlyAuthenticationFailure#207,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMv2Type2Message#164,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMType2NonUnicodeMessageOnlyAuthenticationFailure#228,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMv1Type2Message#140,org.apache.http.impl.client.integration.TestClientAuthenticationFallBack#testBasicAuthenticationSuccess#152,org.apache.http.impl.client.integration.TestClientReauthentication#testBasicAuthenticationSuccess#207x10,org.apache.http.impl.client.integration.TestClientRequestExecution#testNonCompliantURI#211,org.apache.http.impl.client.integration.TestClientRequestExecution#testAutoGeneratedHeaders#149x2,org.apache.http.impl.client.integration.TestClientRequestExecution#testRelativeRequestURIWithFragment#230,org.apache.http.impl.client.integration.TestClientRequestExecution#testNonRepeatableEntity#193,org.apache.http.impl.client.integration.TestClientRequestExecution#testAbsoluteRequestURIWithFragment#255,org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnEntityWriteTo#107,org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnAbort#145,org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnEntityConsumeContent#71,org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnIOException#213,"org.apache.http.impl.client.integration.TestConnectionReuse#testKeepAliveHeaderRespected#204, 209, 216, 224",org.apache.http.impl.client.integration.TestContentCodings#testResponseWithNoContent#95,org.apache.http.impl.client.integration.TestContentCodings#gzipResponsesWorkWithBasicResponseHandler#254,org.apache.http.impl.client.integration.TestContentCodings#testDeflateSupportForServerReturningRfc1950Stream#115,org.apache.http.impl.client.integration.TestContentCodings#testHttpEntityWriteToForGzip#220,org.apache.http.impl.client.integration.TestContentCodings#deflateResponsesWorkWithBasicResponseHandler#267,org.apache.http.impl.client.integration.TestContentCodings#testDeflateSupportForServerReturningRfc1951Stream#135,org.apache.http.impl.client.integration.TestContentCodings#testGzipSupport#154,org.apache.http.impl.client.integration.TestContentCodings#testHttpEntityWriteToForDeflate#237,"org.apache.http.impl.client.integration.TestCookieVirtualHost#testCookieMatchingWithVirtualHosts#120, 137, 148","org.apache.http.impl.client.integration.TestMalformedServerResponse#testNoContentResponseWithGarbage#115, 123","org.apache.http.impl.client.integration.TestRedirects#testRepeatRequestRedirect#505x2, 511x2",org.apache.http.impl.client.integration.TestRedirects#testDefaultHeadersRedirect#737x2,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect302NoLocation#330,org.apache.http.impl.client.integration.TestRedirects#testMaxRedirectCheck#438x6,org.apache.http.impl.client.integration.TestRedirects#testRelativeRedirect#605x2,org.apache.http.impl.client.integration.TestRedirects#testPostRedirectSeeOther#583x2,org.apache.http.impl.client.integration.TestRedirects#testRejectBogusRedirectLocation#665,org.apache.http.impl.client.integration.TestRedirects#testRedirectWithCookie#712x2,org.apache.http.impl.client.integration.TestRedirects#testRejectInvalidRedirectLocation#687,org.apache.http.impl.client.integration.TestRedirects#testRelativeRedirect2#628x2,"org.apache.http.impl.client.integration.TestRedirects#testRepeatRequest#477, 482","org.apache.http.impl.client.integration.TestRedirects#testDifferentRequestSameRedirect#534x2, 540x2",org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect300#247,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect301#270x2,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect302#299x2,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect303#352x2,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect304#374,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect305#393,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect307#413x2,org.apache.http.impl.client.integration.TestRedirects#testRejectRelativeRedirect#649,org.apache.http.impl.client.integration.TestRedirects#testCircularRedirect#458x3,org.apache.http.impl.client.integration.TestRedirects#testPostNoRedirect#562,org.apache.http.impl.client.integration.TestSPNegoScheme#testDontTryToAuthenticateEndlessly#172,org.apache.http.impl.client.integration.TestSPNegoScheme#testNoTokenGeneratedError#203,"org.apache.http.impl.client.integration.TestStatefulConnManagement#testRouteSpecificPoolRecylcing#225, 238, 253",org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainMatchMixedCase#183,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainMatch1#141,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainMatch2#155,"org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicSecureMatch#412, 418",org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainMatchOneLetterPrefix#172,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate1#73,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate2#98,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate3#116,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate4#126,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathMatch1#241,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathMatch2#250,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathMatch3#259,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathMatch4#268,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathMatch5#277,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathMatch6#286,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathMatch7#295,"org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testPublicSuffixFilter#506, 509, 512, 515, 518, 521, 524, 527, 530",org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathValidate#303,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseAbsPath#55,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieFormatting#162,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseAbsPath2#72,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieInvalidExpireAttribute#218,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseRelativePath#89,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieExpireAttribute#178,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseVersionIgnored#140,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieExpireAttributeNoTimeZone#238,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithWrongNetscapeDomain2#124,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithIllegalNetscapeDomain1#107,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testCookieWithComma#255,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieExpireAttributeTwoDigitYear#199,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testRFC2109CookieFormatting#301,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testSecondDomainLevelCookie#169,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookiesomainEqualsHost#82,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testSecondDomainLevelCookieMatch#187,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseVersion#62,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain1#101,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain2#122,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain4#143,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameStartingWithDollarSign#235,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testVersion1CookieWithInvalidExpires#445,"org.apache.http.impl.cookie.TestCookieRFC2109Spec#testInvalidDomainWithSimpleHostName#256, 264",org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithWrongPath#197,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testRFC2109CookiesFormatting#327,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameWithBlanks#216,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieWithComma#284,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativeVersion#315,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseDomainDefaultValue#133,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParsePortDefault#196,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseOtherAttributes#425,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEmbeddedDot#509, 519",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateNoDomain#471,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseDomain#111,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLocal#537, 540, 542, 553, 555",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseMaxage#330,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testRejectSetCookie#1004,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseSecure#385,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateCookieName#669,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testCookieSecure#878, 880",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainIllegal#613,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParsePath#54,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParsePort#177,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLeadingDot#491,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullPath#82,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullPort#209,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseVersion#288,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testCookiesWithComma#451,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativePort#256,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testMatchDomainLocal#801, 802, 803",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativeMaxage#369,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullDomain#147,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateVersion#742,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseBlankDomain#161,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEffectiveHost#587, 595",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullVersion#301,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testMatchDomain#781, 785, 787",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullMaxage#356,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseDiscard#400,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testMatchPath#764, 766","org.apache.http.impl.cookie.TestCookieRFC2965Spec#testMatchPort#819, 821, 830, 832",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNameValue#272,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLocalhost#564, 566, 568",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseInvalidPort#243,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseBlankPath#95,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseBlankPort#226,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParsePathDefault#68,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseMaxageDefault#343,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePath#633, 644, 652","org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePort#709, 718",org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantMatch#165,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieBrowserCompatMatch#149,org.apache.http.impl.cookie.TestDefaultCookieSpec#testNetscapeCookieParsing#67,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieBrowserCompatParsing#52,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsing#84,"org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsingLocalHost2#133, 137, 140",org.apache.http.impl.cookie.TestDefaultCookieSpec#testVersion1CookieWithInvalidExpires#283,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsingLocalHost#117,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate1#41,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate2#59,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate3#84,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate4#102,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainMatch1#120,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainMatch2#133,"org.apache.http.impl.cookie.TestPublicSuffixListParser#testParse#68, 71, 74, 78","org.apache.http.impl.cookie.TestPublicSuffixListParser#testUnicode#86, 89, 92, 95",org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate1#63,org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate2#88,org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate3#113,org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate4#131,org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainMatch1#156,org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainMatch2#169,org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainMatch3#179,org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainMatch4#189,org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109VersionValidate#266,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieQuotedValue#80,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMissingName#106,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testMatchCookieNoMatch#258,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieEmptyValue#133,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieWithAttributes2#177,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieWithAttributes3#199,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieWrongHeader#97,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMaxAgeOverExpires#330,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testMatchCookie#237,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieBasics#57,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testValidateCookieBasics#220,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieWithAttributes#151,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMultipleAttributes#313,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMissingValue1#115,org.apache.http.impl.cookie.TestRFC6265CookieSpec#testParseCookieMissingValue2#124
