58,fully covered,org.apache.http.client.protocol.TestResponseProcessCookies#testCookieRejected#205,"org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate1#81, 88",org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate2#106,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate4#131,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathValidate#309,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithWrongNetscapeDomain2#127,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithIllegalNetscapeDomain1#110,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testSecondDomainLevelCookie#171,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain1#105,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain2#126,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain4#147,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameStartingWithDollarSign#239,"org.apache.http.impl.cookie.TestCookieRFC2109Spec#testInvalidDomainWithSimpleHostName#259, 269",org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithWrongPath#201,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameWithBlanks#220,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEmbeddedDot#514,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLocal#555,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateCookieName#675, 685",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainIllegal#618,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateVersion#745,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEffectiveHost#590,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePath#636, 647",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePort#712,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsing#107,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate1#49,"org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate2#67, 74",org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate3#92,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate4#110,"org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate1#71, 78","org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate2#96, 103",org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate3#121,"org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate4#139, 146",org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109VersionValidate#274
59,fully covered,org.apache.http.client.protocol.TestResponseProcessCookies#testCookieRejected#205,"org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate1#81, 88",org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate2#106,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicDomainValidate4#131,org.apache.http.impl.cookie.TestBasicCookieAttribHandlers#testBasicPathValidate#309,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithWrongNetscapeDomain2#127,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithIllegalNetscapeDomain1#110,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testSecondDomainLevelCookie#171,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain1#105,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain2#126,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain4#147,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameStartingWithDollarSign#239,"org.apache.http.impl.cookie.TestCookieRFC2109Spec#testInvalidDomainWithSimpleHostName#259, 269",org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithWrongPath#201,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameWithBlanks#220,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEmbeddedDot#514,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLocal#555,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateCookieName#675, 685",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainIllegal#618,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateVersion#745,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEffectiveHost#590,"org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePath#636, 647",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePort#712,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsing#107,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate1#49,"org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate2#67, 74",org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate3#92,org.apache.http.impl.cookie.TestNetscapeCookieAttribHandlers#testNetscapeDomainValidate4#110,"org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate1#71, 78","org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate2#96, 103",org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate3#121,"org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109DomainValidate4#139, 146",org.apache.http.impl.cookie.TestRFC2109CookieAttribHandlers#testRFC2109VersionValidate#274
