/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#isReusable():boolean	71	73
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#markReusable():void	75	77
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#markNonReusable():void	79	81
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#setState(Object):void	83	85
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#setValidFor(long,TimeUnit):void	87	92
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#releaseConnection(boolean):void	94	115
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#releaseConnection():void	117	120
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#abortConnection():void	122	139
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#cancel():boolean	141	147
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#isReleased():boolean	149	151
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/ConnectionHolder.java	org.apache.hc.client5.http.impl.sync.ConnectionHolder#close():void	153	156
