/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#enhance(HttpRequest):void	47	52
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#isEnhanced(HttpEntity):boolean	54	56
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#isRepeatable(HttpRequest):boolean	58	70
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#getOriginal():HttpEntity	80	82
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#isConsumed():boolean	84	86
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#isRepeatable():boolean	88	91
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#isChunked():boolean	93	96
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#getContentLength():long	98	101
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#getContentType():String	103	106
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#getContentEncoding():String	108	111
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#getContent():InputStream	113	116
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#writeTo(OutputStream):void	118	122
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#isStreaming():boolean	124	127
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#getTrailers():TrailerSupplier	129	132
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#getTrailerNames():Set<String>	134	137
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/RequestEntityProxy.java	org.apache.hc.client5.http.impl.sync.RequestEntityProxy#toString():String	139	145
