47,fully covered,org.apache.http.entity.mime.FormBodyPartTest#testConstructorCompat#42,org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#44,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#63, 79",org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#99,org.apache.http.entity.mime.TestMultipartContentBody#testStringBodyInvalidConstruction1#70,org.apache.http.entity.mime.TestMultipartContentBody#testStringBodyInvalidConstruction2#75,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#81, 93","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#43, 56","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67, 68, 69, 70","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#191, 196, 198","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365, 368","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#104, 109","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#324, 328","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#246, 251, 253","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#146, 150","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#60, 65, 67","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#130, 132","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97, 98"
48,fully covered,org.apache.http.entity.mime.FormBodyPartTest#testConstructorCompat#42,org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#44,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#63, 79",org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#99,org.apache.http.entity.mime.TestMultipartContentBody#testStringBodyInvalidConstruction1#70,org.apache.http.entity.mime.TestMultipartContentBody#testStringBodyInvalidConstruction2#75,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#81, 93","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#43, 56","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67, 68, 69, 70","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#191, 196, 198","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365, 368","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#104, 109","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#324, 328","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#246, 251, 253","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#146, 150","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#60, 65, 67","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#130, 132","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97, 98"
49,fully covered,org.apache.http.entity.mime.FormBodyPartTest#testConstructorCompat#42,org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#44,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#63, 79",org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#99,org.apache.http.entity.mime.TestMultipartContentBody#testStringBodyInvalidConstruction1#70,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#81, 93","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#43, 56","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67, 68, 69, 70","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#191, 196, 198","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365, 368","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#104, 109","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#324, 328","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#246, 251, 253","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#146, 150","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#60, 65, 67","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#130, 132","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97, 98"
50,fully covered,org.apache.http.entity.mime.FormBodyPartTest#testConstructorCompat#42,org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#44,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#63, 79",org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#99,org.apache.http.entity.mime.TestMultipartContentBody#testStringBodyInvalidConstruction1#70,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#81, 93","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#43, 56","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67, 68, 69, 70","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#191, 196, 198","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365, 368","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#104, 109","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#324, 328","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#246, 251, 253","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#146, 150","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#60, 65, 67","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#130, 132","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97, 98"
64,fully covered,org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#48,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#68, 83","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#108, 129","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67, 68, 69, 70","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#193, 196, 200","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365, 368","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#106, 109","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#326, 330","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#248, 251, 255","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#148, 152","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#62, 66, 69","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#129, 131","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97, 98"
69,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#86, 97","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#49, 61"
74,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#87, 98","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#50, 62"
75,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#87, 98","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#50, 62"
76,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#50, 62","org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#87, 98"
77,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#87, 98","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#50, 62"
85,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#88, 99","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#51, 63"
86,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#88, 99","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#51, 63"
87,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#88, 99","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#51, 63"
88,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#88, 99","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#51, 63"
96,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#84, 95","org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#46, 58"
97,fully covered,"org.apache.http.entity.mime.TestMultipartContentBody#testStringBody#46, 58","org.apache.http.entity.mime.TestMultipartContentBody#testInputStreamBody#84, 95"
