41,fully covered,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#48x3, 54x3","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#68x3, 74x3, 83x3, 90x3","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#102, 103, 104, 105, 106, 107, 108x3, 114x9, 127, 129x3, 135x5, 144, 145, 146, 153x5","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67x3, 68x3, 69x3, 70x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#193x3, 196x3, 200x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365x3, 368x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#106x3, 109x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#326x3, 330x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#248x3, 251x3, 255x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#148x3, 152x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#62x3, 66x3, 69x3","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#129x3, 131x3","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97x3, 98x3"
42,fully covered,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#48x3, 54x3","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#68x3, 74x3, 83x3, 90x3","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#102, 103, 104, 105, 106, 107, 108x3, 114x9, 127, 129x3, 135x5, 144, 145, 146, 153x5","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67x3, 68x3, 69x3, 70x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#193x3, 196x3, 200x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365x3, 368x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#106x3, 109x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#326x3, 330x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#248x3, 251x3, 255x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#148x3, 152x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#62x3, 66x3, 69x3","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#129x3, 131x3","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97x3, 98x3"
43,fully covered,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#48x3, 54x3","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#68x3, 74x3, 83x3, 90x3","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#102, 103, 104, 105, 106, 107, 108x3, 114x9, 127, 129x3, 135x5, 144, 145, 146, 153x5","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67x3, 68x3, 69x3, 70x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#193x3, 196x3, 200x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365x3, 368x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#106x3, 109x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#326x3, 330x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#248x3, 251x3, 255x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#148x3, 152x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#62x3, 66x3, 69x3","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#129x3, 131x3","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97x3, 98x3"
44,fully covered,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#48x3, 54x3","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#68x3, 74x3, 83x3, 90x3","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#102, 103, 104, 105, 106, 107, 108x3, 114x9, 127, 129x3, 135x5, 144, 145, 146, 153x5","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67x3, 68x3, 69x3, 70x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#193x3, 196x3, 200x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365x3, 368x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#106x3, 109x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#326x3, 330x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#248x3, 251x3, 255x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#148x3, 152x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#62x3, 66x3, 69x3","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#129x3, 131x3","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97x3, 98x3"
47,fully covered,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#48x3, 54x6","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#68x3, 74x6, 83x3, 90x6","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#102, 103, 104, 105, 106, 107, 108x9, 114x18, 127x2, 129x5, 135x10, 144, 145, 146, 147x5, 153x10","org.apache.http.entity.mime.TestMultipartEntityBuilder#testAddBodyParts#67x3, 68x3, 69x3, 70x3","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#193x3, 196x3, 200x3, 205x9","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#365x3, 368x3, 373x6, 403x6","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#106x3, 109x3, 114x6, 133x6","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#326x3, 330x3, 336x4","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#248x3, 251x3, 255x3, 260x9","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#148x3, 152x3, 157x6","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#62x3, 66x3, 69x3, 74x9, 99x9","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testNonRepeatable#129x3, 131x3","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#97x3, 98x3, 99x6, 108x6, 118x6"
51,fully covered,org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartBasics#54x6,"org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartMultipleBuilds#74x6, 90x6","org.apache.http.entity.mime.TestFormBodyPartBuilder#testBuildBodyPartCustomHeaders#114x18, 135x10, 153x10",org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStrict#205x9,"org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringPartsMultiCharsets#373x6, 403x6","org.apache.http.entity.mime.TestMultipartForm#testMultipartFormCustomContentType#114x6, 133x6",org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBrowserCompatibleNonASCIIHeaders#336x4,org.apache.http.entity.mime.TestMultipartForm#testMultipartFormRFC6532#260x9,org.apache.http.entity.mime.TestMultipartForm#testMultipartFormBinaryParts#157x6,"org.apache.http.entity.mime.TestMultipartForm#testMultipartFormStringParts#74x9, 99x9","org.apache.http.entity.mime.TestMultipartFormHttpEntity#testRepeatable#99x6, 108x6, 118x6"
