/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#close():void	60	65
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#getStatusLine():StatusLine	67	70
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#getCode():int	72	75
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setStatusLine(StatusLine):void	77	80
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setStatusLine(ProtocolVersion,int):void	82	85
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setStatusLine(ProtocolVersion,int,String):void	87	90
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setStatusCode(int):void	92	95
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setReasonPhrase(String):void	97	100
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#getEntity():HttpEntity	102	105
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setEntity(HttpEntity):void	107	110
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#getLocale():Locale	112	115
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setLocale(Locale):void	117	120
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#getProtocolVersion():ProtocolVersion	122	125
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#containsHeaders(String):int	127	130
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#containsHeader(String):boolean	132	135
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#getHeaders(String):Header[]	137	140
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#getFirstHeader(String):Header	142	145
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#getLastHeader(String):Header	147	150
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#getAllHeaders():Header[]	152	155
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#addHeader(Header):void	157	160
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#addHeader(String,Object):void	162	165
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setHeader(Header):void	167	170
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setHeader(String,Object):void	172	175
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#setHeaders(Header[]):void	177	180
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#removeHeader(Header):void	182	185
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#removeHeaders(String):void	187	190
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#headerIterator():Iterator<Header>	192	195
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#headerIterator(String):Iterator<Header>	197	200
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/impl/sync/HttpResponseProxy.java	org.apache.hc.client5.http.impl.sync.HttpResponseProxy#toString():String	202	208
