/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#read():int	70	73
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#read(byte[]):int	78	81
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#read(byte[],int,int):int	86	89
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#skip(long):long	94	97
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#available():int	102	105
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#mark(int):void	110	113
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#reset():void	118	121
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#markSupported():boolean	126	129
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#close():void	134	137
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/entity/DeflateInputStream.java	org.apache.hc.client5.http.entity.DeflateInputStream#DeflateStream#close():void	147	155
