/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#getMethod():String	53	54
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#setProtocolVersion(ProtocolVersion):void	59	61
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#getProtocolVersion():ProtocolVersion	63	66
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#getURI():URI	74	77
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#getRequestLine():RequestLine	79	92
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#getConfig():RequestConfig	95	98
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#setConfig(RequestConfig):void	100	102
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#setURI(URI):void	104	106
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#started():void	111	112
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#releaseConnection():void	120	122
/Users/hideshi-s/Desktop/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/methods/HttpRequestBase.java	org.apache.hc.client5.http.methods.HttpRequestBase#toString():String	124	127
