49,org.apache.http.impl.client.cache.ehcache.TestEhcacheProtocolRequirements#setUp#72x231,org.apache.http.impl.client.cache.memcached.TestMemcachedCacheEntryImpl#canBeReconstitutedFromByteArray#88,org.apache.http.impl.client.cache.TestHttpCacheEntrySerializers#setUp#62
53,org.apache.http.impl.client.cache.TestProtocolRequirements#testSharedCacheMayCacheAuthorizedResponsesWithCacheControlPublic#5112x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testGenerates504IfCannotRevalidateAMustRevalidateEntry#5432,org.apache.http.impl.client.cache.TestProtocolRequirements#testCannotCombinePartialResponseIfCacheEntryDoesNotHaveACacheValidator#4121,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleContentEncodingHeadersIsPreservedOnResponses#467,org.apache.http.impl.client.cache.TestProtocolRequirements#testConditionalRequestWhereAllValidatorsMatchMayBeServedFromCache#3269,org.apache.http.impl.client.cache.TestProtocolRequirements#testHEADResponseWithUpdatedContentMD5FieldMakeACacheEntryStale#1002x3,"org.apache.http.impl.client.cache.TestProtocolRequirements#testValidationMustUseETagIfProvidedByOriginServer#3158, 3159",org.apache.http.impl.client.cache.TestProtocolRequirements#testTransmitsAgeHeaderIfIncomingAgeHeaderTooBig#4991,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleViaHeadersIsPreservedOnRequests#418,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddEtagToOriginResponse#3401,org.apache.http.impl.client.cache.TestProtocolRequirements#testCacheIsNotUsedWhenRespondingToRequestWithCacheControlNoCache#5320x2,"org.apache.http.impl.client.cache.TestProtocolRequirements#test206ResponseToIfRangeWithStrongValidatorReturnsAllEntityHeaders#1551, 1552","org.apache.http.impl.client.cache.TestProtocolRequirements#test304ResponseGeneratedFromCacheIncludesExpiresCacheControlAndOrVaryIfResponseMightDiffer#2055x2, 2056x2, 2057x2","org.apache.http.impl.client.cache.TestProtocolRequirements#testUpdatesWarningHeadersOnValidation#6201, 6202",org.apache.http.impl.client.cache.TestProtocolRequirements#testWarnDatesAreAddedToWarningsOnLowerProtocolVersions#6237,org.apache.http.impl.client.cache.TestProtocolRequirements#test206ContainsContentLocationIfA200ResponseWouldHaveIncludedIt#1406,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentTypeHeaderToCachedResponseWithNoTransformIfNotPresent#3773,org.apache.http.impl.client.cache.TestProtocolRequirements#testMustDiscardCachedPartialResponseIfCacheValidatorsDoNotStronglyMatchAndDateHeadersAreEqual#4446,org.apache.http.impl.client.cache.TestProtocolRequirements#testExpect100ContinueIsNotSentIfThereIsNoRequestBody#704,org.apache.http.impl.client.cache.TestProtocolRequirements#testUnknownHeadersOnResponsesAreForwarded#591,org.apache.http.impl.client.cache.TestProtocolRequirements#testRequestsWithLowerProtocolVersionsGetUpgradedTo1_1#175,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleAcceptHeaderValuesIsPreservedOnRequests#332,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyServerResponseHeader#5892,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentEncodingHeaderToCachedResponseWithNoTransformIfNotPresent#3761,org.apache.http.impl.client.cache.TestProtocolRequirements#testMustDiscardLeastRecentPartialResponseIfCacheValidatorsDoNotStronglyMatch#4337,org.apache.http.impl.client.cache.TestProtocolRequirements#testRemovesWarningHeaderIfAllWarnValuesAreBadlyDated#6320,org.apache.http.impl.client.cache.TestProtocolRequirements#testPostInvalidatesCacheForThatUriInContentLocationHeader#4785x2,"org.apache.http.impl.client.cache.TestProtocolRequirements#test2xxWarningsAreNotDeletedAfterSuccessfulRevalidation#2761, 2764",org.apache.http.impl.client.cache.TestProtocolRequirements#testExpiresHeaderMatchesDateIfAddedToCacheHit#3634,org.apache.http.impl.client.cache.TestProtocolRequirements#testLowerOriginResponsesUpgradedToOurVersion1_1#207,org.apache.http.impl.client.cache.TestProtocolRequirements#test206ResponseGeneratedFromCacheMustHaveContentRangeOrMultipartByteRangesContentType#1262,org.apache.http.impl.client.cache.TestProtocolRequirements#testSharedCacheMustUseNewRequestHeadersWhenRevalidatingAuthorizedResponsesWithMustRevalidate#5177,org.apache.http.impl.client.cache.TestProtocolRequirements#testProperlyFormattedViaHeaderIsAddedToResponses#6021,org.apache.http.impl.client.cache.TestProtocolRequirements#testHigher1_XProtocolVersionsDowngradeTo1_1#144,org.apache.http.impl.client.cache.TestProtocolRequirements#testCacheMissOnGETUsesOriginResponse#88,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleAcceptCharsetHeadersIsPreservedOnRequests#339,org.apache.http.impl.client.cache.TestProtocolRequirements#testPutDoesNotInvalidateCacheForUriInContentLocationHeadersFromOtherHosts#4856,org.apache.http.impl.client.cache.TestProtocolRequirements#test304ResponseGeneratedFromCacheIncludesContentLocationIfOriginResponseDid#1988,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleAcceptEncodingHeadersIsPreservedOnRequests#346,org.apache.http.impl.client.cache.TestProtocolRequirements#testHEADResponseWithUpdatedLastModifiedFieldMakeACacheEntryStale#1018x3,org.apache.http.impl.client.cache.TestProtocolRequirements#testDeleteInvalidatesCacheForThatUriInLocationHeader#4779x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleWWWAuthenticateHeadersIsPreservedOnResponses#495,org.apache.http.impl.client.cache.TestProtocolRequirements#testCachedResponsesWithMissingDateHeadersShouldBeAssignedOne#5802,"org.apache.http.impl.client.cache.TestProtocolRequirements#testExpiresHeaderEqualToDateHeaderIsTreatedAsStale#5873, 5874",org.apache.http.impl.client.cache.TestProtocolRequirements#testExpiresHeaderMatchesDateIfAddedToOriginResponse#3611,org.apache.http.impl.client.cache.TestProtocolRequirements#test206ResponseIsNotCombinedWithPreviousContentIfETagDoesNotMatch#1646,org.apache.http.impl.client.cache.TestProtocolRequirements#testSubrangeGETMustUseStrongComparisonForCachedResponse#3108,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleWarningHeadersIsPreservedOnRequests#425,org.apache.http.impl.client.cache.TestProtocolRequirements#testCacheControlPrivateIsNotCacheableBySharedCache#5496,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultiplePragmaHeadersIsPreservedOnRequests#411,org.apache.http.impl.client.cache.TestProtocolRequirements#testSharedCacheMustRevalidateAuthorizedResponsesWhenSMaxAgeIsZero#5095x2,org.apache.http.impl.client.cache.TestProtocolRequirements#test206ResponseIsNotCombinedWithPreviousContentIfLastModifiedDoesNotMatch#1740,org.apache.http.impl.client.cache.TestProtocolRequirements#testPutDoesNotInvalidateCacheForUriInLocationHeadersFromOtherHosts#4862,"org.apache.http.impl.client.cache.TestProtocolRequirements#testMultiHeadersAreSuccessfullyReplacedOn304Validation#3990, 3991",org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyContentLocationHeaderFromOrigin#3358,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleViaHeadersIsPreservedOnResponses#488,org.apache.http.impl.client.cache.TestProtocolRequirements#testNoCacheCannotSatisfyASubsequentRequestWithoutRevalidationEvenWithContraryIndications#5581,org.apache.http.impl.client.cache.TestProtocolRequirements#testMustDiscardLeastRecentPartialResponseIfCachedResponseDoesNotHaveCacheValidator#4282,"org.apache.http.impl.client.cache.TestProtocolRequirements#test1xxWarningsAreDeletedAfterSuccessfulRevalidation#2689, 2692",org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentRangeHeaderToCachedResponseWithNoTransformIfNotPresent#3767,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleContentEncodingHeaderValuesIsPreserved#5706,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyContentEncodingHeaderOnCachedResponseWithNoTransform#3706,org.apache.http.impl.client.cache.TestProtocolRequirements#test206ResponseToConditionalRangeRequestDoesNotIncludeOtherEntityHeaders#1502,org.apache.http.impl.client.cache.TestProtocolRequirements#test206ResponseGeneratedFromCacheMustHaveDateHeader#1328,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyAllowHeaderWithUnknownMethods#5011,org.apache.http.impl.client.cache.TestProtocolRequirements#testStaleEntryWithMustRevalidateIsNotUsedWithoutRevalidatingWithOrigin#5393x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testSharedCacheMustUseNewRequestHeadersWhenRevalidatingAuthorizedResponsesWithSMaxAge#5164,org.apache.http.impl.client.cache.TestProtocolRequirements#testPutInvalidatesCacheForThatUriInRelativeContentLocationHeader#4761x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyContentLocationFromOriginOnCacheHit#3434,org.apache.http.impl.client.cache.TestProtocolRequirements#testPutInvalidatesCacheForThatUriInLocationHeader#4755x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testUnknownHeadersOnRequestsAreForwarded#570,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleCacheControlHeadersIsPreservedOnRequests#371,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyLastModifiedFromOriginOnCacheHit#3450,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyContentMD5HeaderFromOrigin#3363,"org.apache.http.impl.client.cache.TestProtocolRequirements#testConditionalRequestWhereNotAllValidatorsMatchCannotBeServedFromCache#3233, 3234",org.apache.http.impl.client.cache.TestProtocolRequirements#testMustDiscardLeastRecentPartialResponseIfIncomingRequestDoesNotHaveCacheValidator#4228,org.apache.http.impl.client.cache.TestProtocolRequirements#testCacheIsNotUsedWhenRespondingToRequestWithPragmaNoCache#5329x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultiplePragmaHeadersIsPreservedOnResponses#481,org.apache.http.impl.client.cache.TestProtocolRequirements#testCannotCombinePartialResponseIfCacheValidatorsDoNotStronglyMatch#4174,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyExpiresHeaderFromOrigin#3594,org.apache.http.impl.client.cache.TestProtocolRequirements#testExpiresZeroHeaderIsTreatedAsStale#5846x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testResponseToAHEADRequestMustNotHaveABody#925,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentLocationToOriginResponse#3391,org.apache.http.impl.client.cache.TestProtocolRequirements#testHEADResponseWithUpdatedContentLengthFieldMakeACacheEntryStale#997x3,"org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyContentRangeHeaderOnCachedResponseWithNoTransform#3731, 3732",org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentMD5ToOriginResponse#3396,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddETagHeaderOnCacheHit#3485,org.apache.http.impl.client.cache.TestProtocolRequirements#test206ResponseGeneratedFromCacheMustHaveABodyThatMatchesContentLengthHeaderIfPresent#1294,org.apache.http.impl.client.cache.TestProtocolRequirements#testPostDoesNotInvalidateCacheForUriInContentLocationHeadersFromOtherHosts#4868,"org.apache.http.impl.client.cache.TestProtocolRequirements#testNonmatchingVariantCannotBeServedFromCacheUnlessConditionallyValidated#4599x2, 4600x2",org.apache.http.impl.client.cache.TestProtocolRequirements#test304ResponseGeneratedFromCacheIncludesEtagIfOriginResponseDid#1958,org.apache.http.impl.client.cache.TestProtocolRequirements#testForwardsUnknownHeadersOnRequestsFromHigherProtocolVersions#256,org.apache.http.impl.client.cache.TestProtocolRequirements#testWarning110IsAddedToStaleResponses#5222,org.apache.http.impl.client.cache.TestProtocolRequirements#testGenerates504IfSharedCacheCannotRevalidateAProxyRevalidateEntry#5467,org.apache.http.impl.client.cache.TestProtocolRequirements#testMalformedExpiresHeaderIsTreatedAsStale#5840x2,org.apache.http.impl.client.cache.TestProtocolRequirements#test304ResponseGeneratedFromCacheIncludesDateHeader#1923,org.apache.http.impl.client.cache.TestProtocolRequirements#testSharedCacheMayCacheAuthorizedResponsesWithMustRevalidate#5104x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testStaleEntryWithProxyRevalidateOnSharedCacheIsNotUsedWithoutRevalidatingWithOrigin#5452x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testCannotServeFromCacheForVaryStar#4521,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentTypeHeaderToOriginResponseWithNoTransformIfNotPresent#3754,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleTransferEncodingsInSingleHeadersIsPreserved#5940,org.apache.http.impl.client.cache.TestProtocolRequirements#testPutInvalidatesCacheForThatUriInContentLocationHeader#4749x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testDeleteInvalidatesCacheForThatUriInRelativeContentLocationHeader#4773x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testStripsBadlyDatedWarningsFromStoredResponses#6301,org.apache.http.impl.client.cache.TestProtocolRequirements#testCannotCombinePartialResponseIfIncomingResponseDoesNotHaveACacheValidator#4069,org.apache.http.impl.client.cache.TestProtocolRequirements#testDeleteDoesNotInvalidateCacheForUriInLocationHeadersFromOtherHosts#4888,org.apache.http.impl.client.cache.TestProtocolRequirements#test304GeneratedFromCacheOnWeakValidatorDoesNotIncludeOtherEntityHeaders#2109,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleTransferEncodingHeadersIsPreserved#5911,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentEncodingHeaderToOriginResponseWithNoTransformIfNotPresent#3742,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyContentTypeHeaderFromOriginResponseWithNoTransform#3682,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleContentLanguageHeadersIsPreservedOnResponses#474,org.apache.http.impl.client.cache.TestProtocolRequirements#testHEADResponseWithUpdatedETagFieldMakeACacheEntryStale#1009x3,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddLastModifiedToOriginResponse#3406,org.apache.http.impl.client.cache.TestProtocolRequirements#testPostDoesNotInvalidateCacheForUriInLocationHeadersFromOtherHosts#4874,org.apache.http.impl.client.cache.TestProtocolRequirements#testDeleteToUriInvalidatesCacheForThatUri#4691x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyLastModifiedHeaderFromOrigin#3374,"org.apache.http.impl.client.cache.TestProtocolRequirements#testUpdatedEndToEndHeadersFrom304ArePassedOnResponseAndUpdatedInCacheEntry#3946, 3947",org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyContentMD5FromOriginOnCacheHit#3439,org.apache.http.impl.client.cache.TestProtocolRequirements#testPostInvalidatesCacheForThatUriInLocationHeader#4791x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testMustDiscardLeastRecentPartialResponseIfCacheValidatorsDoNotStronglyMatchEvenIfResponsesOutOfOrder#4392,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentLocationHeaderOnCacheHit#3475,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentMD5HeaderOnCacheHit#3480,org.apache.http.impl.client.cache.TestProtocolRequirements#testPostToUriInvalidatesCacheForThatUri#4697x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testDeleteDoesNotInvalidateCacheForUriInContentLocationHeadersFromOtherHosts#4881,org.apache.http.impl.client.cache.TestProtocolRequirements#testPostInvalidatesCacheForRelativeUriInContentLocationHeader#4797x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyContentEncodingHeaderFromOriginResponseWithNoTransform#3666,org.apache.http.impl.client.cache.TestProtocolRequirements#testTransferCodingsAreNotSentToAnHTTP_1_0Client#281,"org.apache.http.impl.client.cache.TestProtocolRequirements#testNotModifiedOfNonCachedEntityShouldRevalidateWithUnconditionalGET#2194, 2195",org.apache.http.impl.client.cache.TestProtocolRequirements#testCacheControlPrivateOnFieldIsNotReturnedBySharedCache#5522,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyExpiresHeaderFromOriginOnCacheHit#3601,"org.apache.http.impl.client.cache.TestProtocolRequirements#testCacheEntryIsUpdatedWithNewFieldValuesIn304Response#2271, 2272",org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyContentTypeHeaderOnCachedResponseWithNoTransform#3711,org.apache.http.impl.client.cache.TestProtocolRequirements#testNoCacheCannotSatisfyASubsequentRequestWithoutRevalidation#5556,org.apache.http.impl.client.cache.TestProtocolRequirements#testVaryStarIsNotGeneratedByProxy#5980x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyEtagFromOriginOnCacheHit#3444,org.apache.http.impl.client.cache.TestProtocolRequirements#testViaHeaderOnRequestProperlyRecordsClientProtocol#6109,org.apache.http.impl.client.cache.TestProtocolRequirements#testRetainsWarningHeadersReceivedFromUpstream#6160,org.apache.http.impl.client.cache.TestProtocolRequirements#testPutToUriInvalidatesCacheForThatUri#4685x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testDeleteInvalidatesCacheForThatUriInContentLocationHeader#4767x2,org.apache.http.impl.client.cache.TestProtocolRequirements#testProperlyFormattedViaHeaderIsAddedToRequests#6008,"org.apache.http.impl.client.cache.TestProtocolRequirements#testCannotUseVariantCacheEntryIfNotAllSelectingRequestHeadersMatch#4486x2, 4487",org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleParametersInContentEncodingHeaderIsPreserved#5734,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddLastModifiedHeaderOnCacheHit#3490,"org.apache.http.impl.client.cache.TestProtocolRequirements#test206ResponseIncludesVariantHeadersIfValueMightDiffer#1452x2, 1453x2",org.apache.http.impl.client.cache.TestProtocolRequirements#testSharedCacheMustNotNormallyCacheAuthorizedResponses#5077,org.apache.http.impl.client.cache.TestProtocolRequirements#testKeepsMostRecentDateHeaderForFreshResponse#2975,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotModifyEtagHeaderFromOrigin#3368,org.apache.http.impl.client.cache.TestProtocolRequirements#testResponseToA1_0RequestShouldUse1_1#226,org.apache.http.impl.client.cache.TestProtocolRequirements#testOrderOfMultipleAcceptLanguageHeadersIsPreservedOnRequests#353,org.apache.http.impl.client.cache.TestProtocolRequirements#testSharedCacheMayCacheAuthorizedResponsesWithSMaxAgeHeader#5086,org.apache.http.impl.client.cache.TestProtocolRequirements#testDoesNotAddContentRangeHeaderToOriginResponseWithNoTransformIfNotPresent#3748,"org.apache.http.impl.client.cache.TestProtocolRequirements#testCacheDoesNotAssumeContentLocationHeaderIndicatesAnotherCacheableResource#5781, 5782",org.apache.http.impl.client.cache.TestProtocolRequirements#test206ContainsETagIfA200ResponseWouldHaveIncludedIt#1380,"org.apache.http.impl.client.cache.TestProtocolRequirements#testResponseIncludesCacheEntryEndToEndHeadersForResponseAfter304Validation#3897, 3898",org.apache.http.impl.client.cache.TestProtocolRequirements#testMustNotUseMultipartByteRangeContentTypeOnCacheGenerated416Responses#2431,org.apache.http.impl.client.cache.memcached.TestMemcachedCacheEntryImpl#canBeReconstitutedFromByteArray#88x2,org.apache.http.impl.client.cache.TestHttpCacheEntrySerializers#canSerializeEntriesWithVariantMaps#67
