nutzam/nutz,N/A
ocpsoft/rewrite,N/A
openpnp/openpnp,11.149739259995034
owlcs/owlapi,N/A
owlike/genson,N/A
p6spy/p6spy,43.210907067334446
palantir/eclipse-typescript,N/A
pedrovgs/Algorithms,97.82224838140083
pedrovgs/Renderers,N/A
perfectsense/brightspot-cms,0.29860514582566366
perwendel/spark,66.6281310211946
protostuff/protostuff,55.530628541009165
psi-probe/psi-probe,19.93633107839236
pulse00/Symfony-2-Eclipse-Plugin,N/A
pulse00/Twig-Eclipse-Plugin,N/A
qiniu/java-sdk,N/A
qos-ch/logback,48.93617021276596
qos-ch/slf4j,35.806155259531465
querydsl/querydsl,71.47356816630794
rackerlabs/blueflood,56.536652293218346
ralfstx/minimal-json,96.99331848552339
recruit-tech/redpen,87.55042170883756
redline-smalltalk/redline-smalltalk,61.66219839142091
reficio/p2-maven-plugin,9.771309771309772
relayrides/pushy,97.67441860465115
rest-driver/rest-driver,83.14366998577525
rhuss/docker-maven-plugin,51.43688614041469
roboguice/roboguice,N/A
ryantenney/metrics-spring,75.30211480362537
sachin-handiekar/jInstagram,56.73716012084592
sahan/RoboZombie,24.175257731958762
sanity/quickml,N/A
sarxos/webcam-capture,16.179775280898877
scobal/seyren,54.65916197623515
searchbox-io/Jest,N/A
searls/jasmine-maven-plugin,58.59124866595518
selendroid/selendroid,17.955439056356486
serso/android-common,N/A
sevntu-checkstyle/sevntu.checkstyle,N/A
simpligility/android-maven-plugin,N/A
spotify/cassandra-reaper,54.157857646229736
spotify/docker-client,N/A
spotify/helios,N/A
springside/springside4,N/A
spullara/mustache.java,87.33170134638924
square/android-times-square,N/A
square/assertj-android,N/A
square/dagger,78.19804504887378
square/javapoet,93.75
square/keywhiz,N/A
square/moshi,85.48314606741573
square/okhttp,N/A
square/okio,91.40170174652933
square/picasso,N/A
square/retrofit,89.1891891891892
square/wire,40.757894736842104
stephanenicolas/Quality-Tools-for-Android,N/A
stephanenicolas/robospice,N/A
structr/structr,19.947043248014122
tananaev/traccar,61.11180047152253
teamed/qulice,46.62327095199349
thinkaurelius/titan,N/A
threerings/playn,N/A
timmolter/XChange,38.01802495763364
tinkerpop/blueprints,38.90290729566648
tinkerpop/gremlin,15.772357723577235
tinkerpop/rexster,34.15184871577759
togglz/togglz,18.609496655335015
tomp2p/TomP2P,N/A
torakiki/pdfsam,71.09004739336493
twilio/twilio-java,45.27722593462163
twitter/cloudhopper-smpp,68.52235712170565
twitter/elephant-bird,N/A
twitter/hbc,N/A
twitter/hraven,N/A
undera/jmeter-plugins,72.26789307272205
weld/core,19.48136142625608
woorea/openstack-java-sdk,50.965250965250966
xerial/sqlite-jdbc,N/A
yahoo/samoa,0.9179415855354658
yegor256/rultor,N/A
zanata/zanata-server,12.406328059950042
zeroturnaround/zt-exec,57.434733257661755
zeroturnaround/zt-zip,71.27222982216142
zhangkaitao/es,N/A
zxing/zxing,86.60579535164503
