HTTPCLIENT-1112,2011-08-03T11:25:14.083+0000,null,Invalid 
HTTPCLIENT-1113,2011-08-03T11:50:08.705+0000,null,Fixed 
HTTPCLIENT-1114,2011-08-08T08:00:30.504+0000,null,Invalid 
HTTPCLIENT-1116,2011-09-18T16:33:48.265+0000,null,Fixed 
HTTPCLIENT-1117,2011-09-06T13:15:41.993+0000,null,Cannot Reproduce 
HTTPCLIENT-1118,2011-08-22T19:47:52.890+0000,null,Invalid 
HTTPCLIENT-1120,2011-09-01T12:46:10.665+0000,null,Fixed 
HTTPCLIENT-1120,2011-09-26T16:27:27.459+0000,Fixed,null 
HTTPCLIENT-1120,2011-10-06T12:42:27.015+0000,null,Fixed 
HTTPCLIENT-1121,2011-09-01T20:23:13.388+0000,null,Cannot Reproduce 
HTTPCLIENT-1122,2011-09-23T14:00:54.110+0000,null,Fixed 
HTTPCLIENT-1124,2011-09-07T19:32:50.079+0000,null,Invalid 
HTTPCLIENT-1125,2011-09-07T19:38:20.374+0000,null,Invalid 
HTTPCLIENT-1127,2011-10-06T13:12:42.911+0000,null,Fixed 
HTTPCLIENT-1130,2011-10-01T14:02:23.925+0000,null,Fixed 
HTTPCLIENT-1133,2011-10-05T15:07:49.957+0000,null,Won't Fix 
HTTPCLIENT-1135,2011-10-08T13:22:11.529+0000,null,Fixed 
HTTPCLIENT-1136,2011-10-11T17:53:51.797+0000,null,Fixed 
HTTPCLIENT-1138,2011-10-23T11:47:01.009+0000,null,Won't Fix 
HTTPCLIENT-1139,2011-10-24T19:43:33.034+0000,null,Fixed 
HTTPCLIENT-1140,2011-10-26T18:45:32.553+0000,null,Fixed 
HTTPCLIENT-1141,2011-11-02T16:19:39.506+0000,null,Invalid 
HTTPCLIENT-1142,2011-11-03T16:05:13.637+0000,null,Fixed 
HTTPCLIENT-1143,2011-11-07T21:48:54.048+0000,null,Fixed 
HTTPCLIENT-1146,2011-11-17T21:18:43.466+0000,null,Duplicate 
HTTPCLIENT-1147,2011-12-02T14:18:01.462+0000,null,Fixed 
HTTPCLIENT-1149,2011-12-01T17:37:38.559+0000,null,Won't Fix 
HTTPCLIENT-1150,2011-12-03T14:46:03.724+0000,null,Invalid 
HTTPCLIENT-1151,2011-12-10T14:31:32.011+0000,null,Cannot Reproduce 
HTTPCLIENT-1152,2011-12-21T18:47:40.448+0000,null,Invalid 
HTTPCLIENT-1152,2011-12-21T18:55:07.371+0000,Invalid,null 
HTTPCLIENT-1152,2012-01-09T14:46:26.811+0000,null,Fixed 
HTTPCLIENT-1153,2012-01-18T15:36:53.908+0000,null,Fixed 
HTTPCLIENT-1155,2011-12-23T21:01:03.033+0000,null,Fixed 
HTTPCLIENT-1157,2012-01-12T14:23:38.218+0000,null,Fixed 
HTTPCLIENT-1163,2012-02-22T20:06:10.782+0000,null,Duplicate 
HTTPCLIENT-1164,2012-03-16T15:02:08.788+0000,null,Fixed 
HTTPCLIENT-1166,2012-02-14T16:18:49.902+0000,null,Fixed 
HTTPCLIENT-1167,2012-03-15T16:54:25.473+0000,null,Duplicate 
HTTPCLIENT-1168,2012-03-03T13:44:01.931+0000,null,Fixed 
HTTPCLIENT-1170,2012-02-29T10:29:33.343+0000,null,Invalid 
HTTPCLIENT-1170,2012-02-29T11:23:34.638+0000,Invalid,null 
HTTPCLIENT-1170,2012-02-29T11:38:02.902+0000,null,Invalid 
HTTPCLIENT-1171,2012-03-05T14:03:42.605+0000,null,Cannot Reproduce 
HTTPCLIENT-1173,2012-03-16T09:36:24.747+0000,null,Cannot Reproduce 
HTTPCLIENT-1174,2012-03-15T08:22:21.455+0000,null,Invalid 
HTTPCLIENT-1175,2012-03-19T11:35:42.519+0000,null,Invalid 
HTTPCLIENT-1177,2012-04-09T19:19:34.563+0000,null,Fixed 
HTTPCLIENT-1178,2012-03-31T11:33:43.084+0000,null,Invalid 
HTTPCLIENT-1180,2012-04-10T19:37:55.545+0000,null,Fixed 
HTTPCLIENT-1181,2012-04-04T00:02:19.918+0000,null,Not A Problem 
HTTPCLIENT-1183,2012-04-12T12:30:43.039+0000,null,Invalid 
HTTPCLIENT-1184,2012-04-20T19:27:53.615+0000,null,Invalid 
HTTPCLIENT-1185,2012-04-20T19:30:13.740+0000,null,Fixed 
HTTPCLIENT-1185,2012-05-25T10:54:18.798+0000,Fixed,null 
HTTPCLIENT-1185,2012-05-25T13:42:27.021+0000,null,Fixed 
HTTPCLIENT-1186,2012-04-24T15:59:54.147+0000,null,Fixed 
HTTPCLIENT-1187,2012-05-08T20:00:34.921+0000,null,Fixed 
HTTPCLIENT-1188,2012-04-28T21:45:20.376+0000,null,Won't Fix 
HTTPCLIENT-1189,2012-05-05T15:59:15.296+0000,null,Fixed 
HTTPCLIENT-1190,2012-12-11T13:03:55.687+0000,null,Fixed 
HTTPCLIENT-1192,2012-05-28T18:32:10.808+0000,null,Fixed 
HTTPCLIENT-1193,2012-05-25T15:20:32.982+0000,null,Fixed 
HTTPCLIENT-1195,2012-05-28T18:32:35.685+0000,null,Fixed 
HTTPCLIENT-1195,2012-06-09T10:53:26.883+0000,Fixed,null 
HTTPCLIENT-1195,2012-06-13T08:10:01.598+0000,null,Fixed 
HTTPCLIENT-1195,2012-06-23T11:57:20.358+0000,Fixed,null 
HTTPCLIENT-1195,2012-06-26T23:27:58.809+0000,null,Fixed 
HTTPCLIENT-1196,2012-05-27T18:19:03.539+0000,null,Fixed 
HTTPCLIENT-1197,2012-05-30T13:06:36.996+0000,null,Duplicate 
HTTPCLIENT-1198,2012-05-31T14:07:14.234+0000,null,Duplicate 
HTTPCLIENT-1198,2012-05-31T14:58:54.662+0000,Duplicate,null 
HTTPCLIENT-1198,2012-06-01T19:01:51.497+0000,null,Fixed 
HTTPCLIENT-1199,2012-06-03T11:37:17.416+0000,null,Fixed 
HTTPCLIENT-1200,2012-05-31T14:32:15.149+0000,null,Fixed 
HTTPCLIENT-1202,2012-06-07T14:15:22.950+0000,null,Fixed 
HTTPCLIENT-1202,2012-06-07T17:07:13.839+0000,Fixed,null 
HTTPCLIENT-1202,2012-06-07T19:44:48.866+0000,null,Fixed 
HTTPCLIENT-1203,2012-06-07T11:45:21.882+0000,null,Invalid 
HTTPCLIENT-1204,2012-06-07T11:47:53.166+0000,null,Invalid 
HTTPCLIENT-1205,2012-06-16T14:15:22.766+0000,null,Invalid 
HTTPCLIENT-1206,2012-06-19T19:19:43.102+0000,null,Fixed 
HTTPCLIENT-1208,2012-06-22T09:18:38.848+0000,null,Not A Problem 
HTTPCLIENT-1210,2012-06-23T09:53:57.065+0000,null,Fixed 
HTTPCLIENT-1211,2012-07-03T11:29:54.540+0000,null,Fixed 
HTTPCLIENT-1212,2012-07-04T09:12:47.014+0000,null,Invalid 
HTTPCLIENT-1214,2012-07-05T11:09:50.126+0000,null,Fixed 
HTTPCLIENT-1215,2012-10-10T19:21:02.604+0000,null,Fixed 
HTTPCLIENT-1216,2012-07-22T12:22:37.748+0000,null,Fixed 
HTTPCLIENT-1217,2012-07-22T19:49:06.579+0000,null,Fixed 
HTTPCORE-306,2012-08-06T12:16:22.863+0000,null,Fixed 
HTTPCLIENT-1224,2012-08-24T11:14:31.743+0000,null,Fixed 
HTTPCLIENT-1224,2012-08-31T14:42:16.242+0000,Fixed,null 
HTTPCLIENT-1224,2012-09-11T14:03:52.071+0000,null,Fixed 
HTTPCLIENT-1225,2012-10-04T11:43:38.925+0000,null,Cannot Reproduce 
HTTPCLIENT-1228,2012-09-08T20:52:21.297+0000,null,Cannot Reproduce 
HTTPCLIENT-1229,2012-09-09T10:51:15.856+0000,null,Fixed 
HTTPCLIENT-1230,2012-09-09T11:09:18.946+0000,null,Fixed 
HTTPCLIENT-1231,2012-09-12T09:29:21.538+0000,null,Fixed 
HTTPCLIENT-1232,2012-09-12T09:29:44.855+0000,null,Fixed 
HTTPCORE-310,2012-09-14T13:50:05.101+0000,null,Fixed 
HTTPCLIENT-1234,2012-09-24T20:52:38.186+0000,null,Not A Problem 
HTTPCLIENT-1240,2012-12-11T13:14:08.465+0000,null,Won't Fix 
HTTPCLIENT-1241,2012-10-04T11:35:57.538+0000,null,Fixed 
HTTPCLIENT-1242,2012-10-04T11:57:00.191+0000,null,Duplicate 
HTTPCLIENT-1243,2012-10-04T15:46:31.094+0000,null,Invalid 
HTTPCLIENT-1245,2012-10-04T21:30:07.418+0000,null,Not A Problem 
HTTPCLIENT-1247,2012-10-10T09:53:39.608+0000,null,Fixed 
HTTPCLIENT-1248,2012-10-10T20:53:05.789+0000,null,Fixed 
HTTPCLIENT-1251,2012-10-14T13:06:06.788+0000,null,Invalid 
HTTPCLIENT-1252,2012-10-19T09:59:45.162+0000,null,Fixed 
HTTPCLIENT-1254,2012-11-06T19:54:13.930+0000,null,Fixed 
HTTPCLIENT-1255,2012-11-06T16:51:06.335+0000,null,Fixed 
HTTPCLIENT-1256,2012-10-29T02:30:52.937+0000,null,Won't Fix 
HTTPCLIENT-1257,2012-10-30T13:07:33.670+0000,null,Invalid 
HTTPCLIENT-1258,2012-11-14T16:35:32.710+0000,null,Fixed 
HTTPCLIENT-1259,2012-12-11T13:44:50.451+0000,null,Fixed 
HTTPCLIENT-1260,2012-11-17T16:47:02.846+0000,null,Fixed 
HTTPCLIENT-1262,2012-11-16T21:45:52.477+0000,null,Won't Fix 
HTTPCLIENT-1262,2012-11-17T15:07:14.463+0000,Won't Fix,null 
HTTPCLIENT-1262,2012-11-17T16:42:23.423+0000,null,Invalid 
HTTPCLIENT-1263,2012-11-23T13:00:28.086+0000,null,Fixed 
HTTPCLIENT-1265,2012-11-23T13:34:26.500+0000,null,Won't Fix 
HTTPCLIENT-1265,2012-12-10T19:48:35.503+0000,Won't Fix,null 
HTTPCLIENT-1265,2012-12-16T13:08:58.779+0000,null,Implemented 
HTTPCLIENT-1266,2012-12-05T12:43:22.726+0000,null,Fixed 
HTTPCLIENT-1267,2012-12-04T13:21:43.973+0000,null,Invalid 
HTTPCLIENT-1268,2012-12-22T21:00:01.676+0000,null,Fixed 
HTTPCLIENT-1269,2012-12-08T12:14:26.470+0000,null,Fixed 
HTTPCLIENT-1272,2012-12-11T14:37:29.649+0000,null,Won't Fix 
HTTPCLIENT-1273,2012-12-12T10:45:42.335+0000,null,Fixed 
HTTPCLIENT-1274,2012-12-13T15:11:16.028+0000,null,Fixed 
HTTPCLIENT-1275,2012-12-12T19:32:20.930+0000,null,Not A Problem 
HTTPCLIENT-1276,2012-12-13T15:10:36.207+0000,null,Fixed 
HTTPCLIENT-1276,2012-12-14T11:39:28.673+0000,Fixed,null 
HTTPCLIENT-1276,2012-12-14T13:27:51.420+0000,null,Fixed 
HTTPCLIENT-1277,2012-12-14T17:08:48.098+0000,null,Fixed 
HTTPCLIENT-1279,2012-12-17T21:52:40.410+0000,null,Fixed 
HTTPCLIENT-1280,2012-12-17T17:15:57.104+0000,null,Fixed 
HTTPCLIENT-1281,2012-12-17T16:18:01.703+0000,null,Fixed 
HTTPCLIENT-1282,2012-12-19T17:06:09.634+0000,null,Won't Fix 
HTTPCLIENT-1283,2012-12-19T11:35:38.765+0000,null,Fixed 
HTTPCLIENT-1284,2012-12-20T12:58:47.952+0000,null,Fixed 
HTTPCLIENT-1285,2012-12-29T15:28:48.760+0000,null,Fixed 
HTTPCLIENT-1285,2012-12-29T15:52:20.625+0000,Fixed,null 
HTTPCLIENT-1285,2012-12-31T17:08:43.569+0000,null,Fixed 
HTTPCLIENT-1286,2013-01-01T17:30:46.005+0000,null,Fixed 
HTTPCLIENT-1287,2013-01-01T19:33:07.246+0000,null,Fixed 
HTTPCLIENT-1288,2013-01-02T10:40:54.177+0000,null,Fixed 
HTTPCLIENT-1289,2013-01-04T14:21:14.166+0000,null,Invalid 
HTTPCLIENT-1290,2013-01-08T12:18:43.595+0000,null,Fixed 
HTTPCLIENT-1291,2013-01-07T21:11:21.514+0000,null,Fixed 
HTTPCLIENT-1293,2013-01-08T10:33:24.609+0000,null,Fixed 
HTTPCLIENT-1294,2013-05-16T10:52:13.176+0000,null,Fixed 
HTTPCLIENT-1296,2013-01-10T11:28:19.171+0000,null,Fixed 
HTTPCLIENT-1297,2013-01-11T18:42:47.307+0000,null,Invalid 
HTTPCLIENT-1298,2013-01-24T11:06:53.245+0000,null,Fixed 
HTTPCLIENT-1299,2013-03-28T12:46:44.232+0000,null,Fixed 
HTTPCLIENT-1299,2013-04-12T19:03:37.228+0000,Fixed,null 
HTTPCLIENT-1299,2013-04-17T10:20:20.821+0000,null,Fixed 
HTTPCLIENT-1300,2013-01-18T15:16:54.075+0000,null,Invalid 
HTTPCLIENT-1301,2013-01-21T15:29:37.194+0000,null,Fixed 
HTTPCLIENT-1302,2013-01-20T20:46:29.504+0000,null,Invalid 
HTTPCLIENT-1304,2013-01-29T12:44:08.180+0000,null,Invalid 
HTTPCLIENT-1305,2013-01-25T13:23:43.387+0000,null,Fixed 
HTTPCLIENT-1307,2013-02-04T15:50:10.494+0000,null,Fixed 
HTTPCLIENT-1308,2013-01-28T22:39:58.532+0000,null,Invalid 
HTTPCLIENT-1309,2013-01-30T22:28:05.174+0000,null,Invalid 
HTTPCLIENT-1311,2013-02-01T12:13:14.664+0000,null,Fixed 
HTTPCLIENT-1312,2013-01-30T21:13:52.943+0000,null,Fixed 
HTTPCLIENT-1313,2013-01-30T17:00:24.631+0000,null,Fixed 
HTTPCLIENT-1314,2013-02-01T13:04:24.609+0000,null,Duplicate 
HTTPCLIENT-1315,2013-02-17T20:02:33.467+0000,null,Fixed 
HTTPCLIENT-1316,2013-02-25T10:41:20.568+0000,null,Fixed 
HTTPCLIENT-1319,2013-04-04T13:56:45.212+0000,null,Fixed 
HTTPCLIENT-1320,2013-02-09T18:35:50.121+0000,null,Fixed 
HTTPCLIENT-1321,2013-02-11T18:48:42.026+0000,null,Fixed 
HTTPCLIENT-1322,2013-03-28T13:33:25.714+0000,null,Fixed 
HTTPCLIENT-1323,2013-02-13T09:52:18.276+0000,null,Fixed 
HTTPCLIENT-1324,2013-02-19T15:23:46.666+0000,null,Fixed 
HTTPCLIENT-1325,2013-02-22T08:44:40.748+0000,null,Fixed 
HTTPCLIENT-1326,2013-02-22T10:03:54.100+0000,null,Fixed 
HTTPCLIENT-1327,2013-04-02T13:03:43.450+0000,null,Fixed 
HTTPCLIENT-1328,2013-02-27T15:35:21.209+0000,null,Fixed 
HTTPCLIENT-1331,2013-04-02T10:23:47.642+0000,null,Fixed 
HTTPCLIENT-1332,2013-04-02T09:28:46.617+0000,null,Invalid 
HTTPCLIENT-1333,2013-04-02T09:30:28.036+0000,null,Invalid 
HTTPCLIENT-1337,2013-04-17T09:22:34.071+0000,null,Cannot Reproduce 
HTTPCLIENT-1338,2013-04-15T10:26:20.896+0000,null,Fixed 
HTTPCLIENT-1339,2013-04-11T18:38:19.724+0000,null,Invalid 
HTTPCLIENT-1339,2013-04-15T07:04:59.991+0000,Invalid,null 
HTTPCLIENT-1339,2013-04-15T11:07:00.297+0000,null,Invalid 
HTTPCLIENT-1340,2013-04-13T10:39:49.635+0000,null,Fixed 
HTTPCLIENT-1341,2013-04-18T09:17:41.592+0000,null,Fixed 
HTTPCLIENT-1342,2013-04-15T11:37:41.109+0000,null,Fixed 
HTTPCLIENT-1344,2013-05-16T14:18:54.765+0000,null,Fixed 
HTTPCLIENT-1345,2013-05-16T14:19:30.781+0000,null,Fixed 
HTTPCLIENT-1346,2013-04-24T08:43:39.124+0000,null,Fixed 
HTTPCLIENT-1348,2013-05-03T19:16:45.719+0000,null,Fixed 
HTTPCLIENT-1349,2013-05-03T18:36:55.884+0000,null,Fixed 
HTTPCLIENT-1350,2013-05-07T11:49:11.723+0000,null,Not A Problem 
HTTPCLIENT-1352,2013-05-14T13:03:36.933+0000,null,Invalid 
HTTPCLIENT-1354,2013-05-22T14:02:32.050+0000,null,Fixed 
HTTPCLIENT-1356,2013-05-26T10:41:17.144+0000,null,Won't Fix 
HTTPCLIENT-1357,2013-05-28T12:18:02.958+0000,null,Fixed 
HTTPCLIENT-1359,2013-05-29T13:00:36.606+0000,null,Fixed 
HTTPCLIENT-1361,2013-08-29T13:40:35.496+0000,null,Fixed 
HTTPCLIENT-1362,2013-06-03T11:55:20.227+0000,null,Fixed 
HTTPCLIENT-1363,2013-06-04T07:12:56.932+0000,null,Fixed 
HTTPCLIENT-1365,2013-06-06T15:41:30.740+0000,null,Fixed 
HTTPCLIENT-1369,2013-06-17T07:51:36.948+0000,null,Fixed 
HTTPCLIENT-1370,2013-06-13T15:10:34.668+0000,null,Not A Problem 
HTTPCLIENT-1370,2013-06-13T17:58:22.377+0000,Not A Problem,null 
HTTPCLIENT-1370,2013-08-10T02:08:27.029+0000,null,Fixed 
HTTPCLIENT-1372,2013-06-20T21:09:47.924+0000,null,Fixed 
HTTPCLIENT-1373,2013-08-09T20:45:39.548+0000,null,Fixed 
HTTPCLIENT-1376,2013-06-19T19:52:59.126+0000,null,Fixed 
HTTPCLIENT-1377,2013-06-19T19:42:00.686+0000,null,Fixed 
HTTPCLIENT-1381,2013-07-06T14:16:38.783+0000,null,Fixed 
HTTPCLIENT-1381,2013-07-07T01:50:10.041+0000,Fixed,null 
HTTPCLIENT-1381,2013-07-07T10:22:06.699+0000,null,Fixed 
HTTPCLIENT-1382,2013-07-05T12:03:32.937+0000,null,Fixed 
HTTPCLIENT-1383,2013-07-06T14:14:56.825+0000,null,Fixed 
HTTPCLIENT-1383,2013-07-07T02:19:40.332+0000,Fixed,null 
HTTPCLIENT-1383,2013-07-07T11:31:40.591+0000,null,Fixed 
HTTPCLIENT-1383,2013-07-08T07:07:07.618+0000,Fixed,null 
HTTPCLIENT-1383,2013-07-08T09:30:38.222+0000,null,Fixed 
HTTPCLIENT-1385,2013-08-13T19:40:47.883+0000,null,Fixed 
HTTPCLIENT-1386,2013-08-14T12:11:25.543+0000,null,Won't Fix 
HTTPCLIENT-1392,2013-08-23T13:18:18.273+0000,null,Invalid 
HTTPCLIENT-1392,2013-08-23T13:22:23.967+0000,Invalid,null 
HTTPCLIENT-1392,2013-08-23T13:25:43.629+0000,null,Invalid 
HTTPCLIENT-1392,2013-08-23T14:36:48.836+0000,Invalid,null 
HTTPCLIENT-1392,2013-08-23T14:39:39.062+0000,null,Invalid 
HTTPCLIENT-1393,2013-08-28T17:51:37.550+0000,null,Fixed 
HTTPCLIENT-1396,2013-09-11T08:22:32.006+0000,null,Not A Problem 
HTTPCLIENT-1397,2013-10-05T20:07:04.253+0000,null,Fixed 
HTTPCLIENT-1398,2013-09-16T11:40:58.602+0000,null,Invalid 
HTTPCLIENT-1398,2013-09-16T14:07:48.773+0000,Invalid,null 
HTTPCLIENT-1398,2013-09-16T14:20:28.204+0000,null,Fixed 
HTTPCLIENT-1399,2013-09-16T13:32:11.315+0000,null,Fixed 
HTTPCLIENT-1405,2013-10-02T07:45:42.995+0000,null,Fixed 
HTTPCLIENT-1406,2013-10-02T13:18:11.396+0000,null,Cannot Reproduce 
HTTPCORE-353,2013-10-03T07:52:19.161+0000,null,Fixed 
HTTPCLIENT-1412,2013-10-05T11:28:01.948+0000,null,Fixed 
HTTPCLIENT-1413,2013-10-04T20:55:14.354+0000,null,Fixed 
HTTPCLIENT-1414,2013-10-05T16:44:09.975+0000,null,Fixed 
HTTPCLIENT-1416,2013-10-07T10:09:57.496+0000,null,Fixed 
HTTPCLIENT-1417,2013-10-08T10:39:48.678+0000,null,Fixed 
HTTPCLIENT-1418,2013-10-08T15:55:44.866+0000,null,Fixed 
HTTPCLIENT-1419,2013-10-08T16:21:32.473+0000,null,Fixed 
HTTPCLIENT-1420,2013-10-10T07:53:52.983+0000,null,Fixed 
HTTPCLIENT-1421,2013-10-10T07:53:17.908+0000,null,Fixed 
HTTPCLIENT-1422,2013-10-11T07:59:27.248+0000,null,Fixed 
HTTPCLIENT-1423,2013-10-18T09:31:42.611+0000,null,Fixed 
HTTPCLIENT-1424,2013-10-18T09:35:04.087+0000,null,Won't Fix 
HTTPCLIENT-1425,2013-10-22T10:11:34.723+0000,null,Fixed 
HTTPCLIENT-1425,2013-10-22T17:34:39.658+0000,Fixed,null 
HTTPCLIENT-1425,2013-10-22T20:01:33.873+0000,null,Fixed 
HTTPCLIENT-1426,2013-10-23T18:38:33.529+0000,null,Fixed 
HTTPCLIENT-1431,2013-11-06T09:25:37.921+0000,null,Fixed 
HTTPCLIENT-1433,2013-11-08T17:01:32.129+0000,null,Duplicate 
HTTPCLIENT-1435,2013-11-21T14:54:08.406+0000,null,Fixed 
HTTPCLIENT-1436,2013-11-25T17:52:17.433+0000,null,Invalid 
HTTPCLIENT-1437,2013-11-25T18:07:57.540+0000,null,Fixed 
HTTPCLIENT-1438,2013-11-26T09:36:21.525+0000,null,Invalid 
HTTPCLIENT-1440,2013-11-28T08:58:09.130+0000,null,Fixed 
HTTPCLIENT-1441,2013-12-01T20:34:25.982+0000,null,Fixed 
HTTPCLIENT-1442,2013-12-06T15:02:52.892+0000,null,Fixed 
HTTPCLIENT-1443,2013-12-29T12:29:27.014+0000,null,Fixed 
HTTPCLIENT-1444,2014-01-06T15:28:44.920+0000,null,Invalid 
HTTPCLIENT-1445,2014-01-06T20:05:21.852+0000,null,Incomplete 
HTTPCLIENT-1446,2014-01-10T09:42:06.703+0000,null,Fixed 
HTTPCLIENT-1447,2014-01-15T12:24:06.228+0000,null,Fixed 
HTTPCLIENT-1452,2014-01-27T10:47:43.369+0000,null,Invalid 
HTTPCLIENT-1453,2014-02-19T11:13:45.557+0000,null,Fixed 
HTTPCLIENT-1455,2014-02-04T10:21:58.038+0000,null,Fixed 
HTTPCLIENT-1456,2014-02-07T15:17:43.577+0000,null,Fixed 
HTTPCLIENT-1457,2014-02-07T20:21:01.252+0000,null,Fixed 
HTTPCLIENT-1458,2014-02-13T14:30:12.418+0000,null,Fixed 
HTTPCLIENT-1459,2014-02-11T16:58:50.640+0000,null,Invalid 
HTTPCLIENT-1460,2014-02-13T14:52:38.359+0000,null,Fixed 
HTTPCLIENT-1461,2014-02-18T14:09:47.364+0000,null,Fixed 
HTTPCLIENT-1463,2014-02-19T12:16:19.225+0000,null,Invalid 
HTTPCLIENT-1465,2014-02-21T10:47:21.872+0000,null,Not A Problem 
HTTPCLIENT-1466,2014-02-21T10:58:43.531+0000,null,Fixed 
HTTPCLIENT-1467,2014-02-21T11:06:35.217+0000,null,Fixed 
HTTPCLIENT-1470,2014-02-25T10:01:25.568+0000,null,Fixed 
HTTPCLIENT-1473,2014-03-03T12:31:20.986+0000,null,Cannot Reproduce 
HTTPCLIENT-1474,2014-03-05T16:08:27.939+0000,null,Fixed 
HTTPCLIENT-1477,2014-03-06T15:06:23.526+0000,null,Invalid 
HTTPCLIENT-1478,2014-03-11T14:18:12.279+0000,null,Fixed 
HTTPCLIENT-1479,2014-03-10T11:20:10.125+0000,null,Fixed 
HTTPCLIENT-1481,2014-03-14T11:19:36.690+0000,null,Invalid 
HTTPCLIENT-1481,2014-03-14T12:31:39.829+0000,Invalid,null 
HTTPCLIENT-1481,2014-03-14T13:15:11.980+0000,null,Invalid 
HTTPCLIENT-1481,2014-03-14T13:39:43.255+0000,Invalid,null 
HTTPCLIENT-1481,2014-03-14T13:51:22.932+0000,null,Invalid 
HTTPCLIENT-1483,2014-03-16T10:49:41.092+0000,null,Duplicate 
HTTPCLIENT-1484,2014-03-16T13:37:40.688+0000,null,Fixed 
HTTPCLIENT-1485,2014-03-17T15:35:52.430+0000,null,Won't Fix 
HTTPCLIENT-1485,2014-03-20T16:43:07.949+0000,Won't Fix,null 
HTTPCLIENT-1485,2014-05-31T14:45:44.575+0000,null,Won't Fix 
HTTPCLIENT-1486,2014-03-21T11:58:53.975+0000,null,Won't Fix 
HTTPCLIENT-1487,2014-03-18T18:30:43.828+0000,null,Invalid 
HTTPCLIENT-1487,2014-03-18T19:03:37.360+0000,Invalid,null 
HTTPCLIENT-1487,2014-03-18T19:03:46.867+0000,null,Duplicate 
HTTPCLIENT-1488,2014-03-21T12:58:27.619+0000,null,Won't Fix 
HTTPCLIENT-1489,2015-07-04T13:46:02.917+0000,null,Fixed 
HTTPCLIENT-1490,2014-06-06T07:39:08.046+0000,null,Invalid 
HTTPCLIENT-1494,2014-04-09T11:44:16.857+0000,null,Fixed 
HTTPCLIENT-1498,2014-04-30T09:44:41.929+0000,null,Fixed 
HTTPCLIENT-1499,2014-04-22T12:30:38.860+0000,null,Invalid 
HTTPCLIENT-1500,2014-04-22T12:31:22.229+0000,null,Invalid 
HTTPCLIENT-1501,2014-04-25T08:34:08.515+0000,null,Fixed 
HTTPCLIENT-1502,2014-08-11T07:59:51.205+0000,null,Fixed 
HTTPCLIENT-1506,2014-05-14T11:50:34.230+0000,null,Invalid 
HTTPCLIENT-1506,2014-07-03T11:24:59.348+0000,Invalid,null 
HTTPCLIENT-1506,2014-07-03T12:46:32.421+0000,null,Invalid 
HTTPCLIENT-1510,2014-05-22T15:09:53.255+0000,null,Invalid 
HTTPCLIENT-1516,2014-06-17T13:09:32.149+0000,null,Not a Problem 
HTTPCLIENT-1518,2014-06-17T15:35:30.280+0000,null,Cannot Reproduce 
HTTPCLIENT-1519,2014-06-19T07:54:54.193+0000,null,Fixed 
HTTPCLIENT-1522,2014-06-26T13:50:52.166+0000,null,Not a Problem 
HTTPCLIENT-1523,2014-06-26T14:27:58.099+0000,null,Not a Problem 
HTTPCLIENT-1524,2014-06-30T11:58:26.616+0000,null,Fixed 
HTTPCLIENT-1525,2014-09-15T08:34:13.258+0000,null,Fixed 
HTTPCLIENT-1526,2014-07-15T07:18:34.648+0000,null,Fixed 
HTTPCLIENT-1527,2014-07-15T08:20:55.107+0000,null,Fixed 
HTTPCLIENT-1528,2014-07-15T15:09:32.656+0000,null,Invalid 
HTTPCLIENT-1529,2014-07-17T15:01:56.704+0000,null,Duplicate 
HTTPCLIENT-1530,2014-07-17T15:06:35.722+0000,null,Not a Problem 
HTTPCLIENT-1531,2014-07-23T12:13:12.846+0000,null,Fixed 
HTTPCLIENT-1532,2014-08-07T09:41:50.951+0000,null,Fixed 
HTTPCLIENT-1533,2014-08-01T10:48:26.879+0000,null,Invalid 
HTTPCLIENT-1534,2014-08-04T15:08:32.758+0000,null,Duplicate 
HTTPCLIENT-1535,2014-08-06T14:17:41.725+0000,null,Fixed 
HTTPCLIENT-1536,2014-08-05T11:54:40.870+0000,null,Fixed 
HTTPCLIENT-1537,2014-08-11T13:41:04.558+0000,null,Fixed 
HTTPCLIENT-1539,2014-08-13T08:48:58.752+0000,null,Invalid 
HTTPCLIENT-1541,2014-08-21T12:01:48.918+0000,null,Fixed 
HTTPCLIENT-1542,2014-08-16T10:52:32.946+0000,null,Fixed 
HTTPCLIENT-1543,2014-08-16T10:14:12.673+0000,null,Not a Problem 
HTTPCLIENT-1544,2014-08-16T11:12:01.933+0000,null,Fixed 
HTTPCLIENT-1545,2014-08-18T07:42:00.620+0000,null,Fixed 
HTTPCLIENT-1545,2014-08-19T14:41:19.188+0000,Fixed,null 
HTTPCLIENT-1545,2014-08-20T15:39:59.476+0000,null,Fixed 
HTTPCLIENT-1546,2014-08-19T09:08:37.216+0000,null,Fixed 
HTTPCLIENT-1547,2014-08-21T11:59:53.986+0000,null,Fixed 
HTTPCLIENT-1548,2014-08-22T06:42:34.765+0000,null,Invalid 
HTTPCLIENT-1549,2014-08-27T10:04:32.366+0000,null,Fixed 
HTTPCLIENT-1550,2014-09-05T07:15:41.335+0000,null,Invalid 
HTTPCLIENT-1550,2014-10-06T19:10:20.839+0000,Invalid,null 
HTTPCLIENT-1550,2014-10-17T19:34:49.825+0000,null,Won't Fix 
HTTPCLIENT-1550,2015-11-30T20:32:40.457+0000,Won't Fix,null 
