72,fully covered,org.apache.http.client.protocol.TestRequestAddCookies#testAuthDefaultHttpPortWhenProxy#321,org.apache.http.client.protocol.TestRequestAddCookies#testNoTargetHost#210,org.apache.http.client.protocol.TestRequestAddCookies#testCookiesForConnectRequest#141,org.apache.http.client.protocol.TestRequestAddCookies#testAuthScopeInvalidRequestURI#280,org.apache.http.client.protocol.TestRequestAddCookies#testAuthScopeRemotePortWhenDirect#297,org.apache.http.client.protocol.TestRequestAddCookies#testExcludeExpiredCookies#382,org.apache.http.client.protocol.TestRequestAddCookies#testAddCookiesUsingExplicitCookieSpec#255,org.apache.http.client.protocol.TestRequestAddCookies#testNoCookieSpecRegistry#187,org.apache.http.client.protocol.TestRequestAddCookies#testNoCookieStore#164,org.apache.http.client.protocol.TestRequestAddCookies#testAuthDefaultHttpsPortWhenProxy#346,org.apache.http.client.protocol.TestRequestAddCookies#testNoMatchingCookies#418,org.apache.http.client.protocol.TestRequestAddCookies#testCookieOrder#457,org.apache.http.client.protocol.TestRequestAddCookies#testAddCookies#109,org.apache.http.client.protocol.TestRequestAuthCache#testAuthCacheEmpty#173,org.apache.http.client.protocol.TestRequestAuthCache#testAuthCacheNotSet#153,org.apache.http.client.protocol.TestRequestAuthCache#testPreemptiveTargetAndProxyAuth#103,org.apache.http.client.protocol.TestRequestAuthCache#testNoMatchingCredentials#197,org.apache.http.client.protocol.TestRequestAuthCache#testCredentialsProviderNotSet#128,org.apache.http.client.protocol.TestRequestAuthCache#testAuthSchemeAlreadySet#222,org.apache.http.client.protocol.TestRequestClientConnControl#testProxyConnectionKeepAliveForRequestsOverProxy#113,org.apache.http.client.protocol.TestRequestClientConnControl#testConnectionKeepAliveForDirectRequests#70,org.apache.http.client.protocol.TestRequestClientConnControl#testConnectionKeepAliveForTunneledRequests#91,org.apache.http.client.protocol.TestRequestClientConnControl#testPreserveCustomProxyConnectionHeader#159,org.apache.http.client.protocol.TestRequestClientConnControl#testPreserveCustomConnectionHeader#136,"org.apache.http.client.utils.TestURIUtils#testRewriteForRoute#112, 116, 120, 124, 128","org.apache.http.conn.routing.TestHttpRoute#testImmutable#565, 569","org.apache.http.conn.routing.TestHttpRoute#testCstr1#492, 493","org.apache.http.conn.routing.TestHttpRoute#testCstr3#502, 503, 508, 509","org.apache.http.conn.routing.TestHttpRoute#testCstr4#518, 519, 524, 525","org.apache.http.conn.routing.TestHttpRoute#testCstr6#542, 545, 550, 553",org.apache.http.conn.routing.TestHttpRoute#testTargetHostNormalizationAddress#617,org.apache.http.conn.routing.TestHttpRoute#testTargetHostNormalizationUnknownPorotocol#605,"org.apache.http.conn.routing.TestHttpRoute#testEqualsHashcodeClone#278, 280, 297, 299, 301, 303, 305, 308, 310, 312, 314, 316, 318","org.apache.http.conn.routing.TestHttpRoute#testInvalidArguments#233, 238, 246","org.apache.http.conn.routing.TestHttpRoute#testHopping#430, 449, 469",org.apache.http.conn.routing.TestHttpRoute#testTargetHostNormalizationHttp#583,org.apache.http.conn.routing.TestHttpRoute#testTargetHostNormalizationHttps#594,org.apache.http.conn.routing.TestHttpRoute#testNullEnums#260,"org.apache.http.conn.routing.TestHttpRoute#testCstrFullFlags#131, 134, 137, 140, 143, 146, 149, 152",org.apache.http.conn.routing.TestHttpRoute#testCstrFullRoute#90,"org.apache.http.conn.routing.TestRouteDirector#testProxy#126, 127, 128, 129, 130","org.apache.http.conn.routing.TestRouteDirector#testProxyTLS#334, 337, 340, 343, 346, 349","org.apache.http.conn.routing.TestRouteDirector#testLocalDirect#228, 229, 230, 231","org.apache.http.conn.routing.TestRouteDirector#testDirect#93, 94, 95","org.apache.http.conn.routing.TestRouteDirector#testDirectSecure#296, 297, 298, 299",org.apache.http.conn.routing.TestRouteDirector#testIllegal#85,"org.apache.http.conn.routing.TestRouteDirector#testProxyChain#176, 178, 180, 182","org.apache.http.conn.routing.TestRouteTracker#testCstrRoute#130, 144, 159","org.apache.http.conn.routing.TestRouteTracker#testProxyChainRoutes#342, 345x3, 350, 353x4, 358, 361x6, 366, 369x5","org.apache.http.conn.routing.TestRouteTracker#testDirectRoutes#296, 298x2, 301, 303x2","org.apache.http.conn.routing.TestRouteTracker#testProxyRoutes#311, 313x2, 317, 320x3, 324, 327x4, 331, 333x4",org.apache.http.impl.client.integration.TestAbortHandling#testAbortRetry_HTTPCLIENT_1120#108x2,org.apache.http.impl.client.integration.TestAbortHandling#testSocketConnectFailureReleasesConnection#311,"org.apache.http.impl.client.integration.TestBasicConnectionManager#testConnectionStillInUse#61x2, 63",org.apache.http.impl.client.integration.TestBasicConnectionManager#testBasics#46x2,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationTargetAsProxy#671x2,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationFailureOnNonRepeatablePutDontExpectContinue#292x2,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationSuccessOnNonRepeatablePutExpectContinue#266x2,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationUserinfoInRedirectSuccess#551x3,"org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationCredentialsCachingReauthenticationOnDifferentRealm#465x2, 473, 481x2",org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationNoCreds#183x2,"org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationCredentialsCaching#397x2, 403",org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationSuccess#227x2,org.apache.http.impl.client.integration.TestClientAuthentication#testPreemptiveAuthenticationFailure#632x2,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationUserinfoInRequestSuccess#498x2,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationFailure#205x2,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationFailureOnNonRepeatablePost#343x2,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationUserinfoInRequestFailure#513x2,org.apache.http.impl.client.integration.TestClientAuthentication#testPreemptiveAuthentication#606x2,org.apache.http.impl.client.integration.TestClientAuthentication#testConnectionCloseAfterAuthenticationSuccess#713x4,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationSuccessOnRepeatablePost#316x2,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMAuthenticationFailure#90x2,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMType2MessageOnlyAuthenticationFailure#207x2,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMv2Type2Message#164x2,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMType2NonUnicodeMessageOnlyAuthenticationFailure#228x2,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMv1Type2Message#140x2,org.apache.http.impl.client.integration.TestClientAuthenticationFallBack#testBasicAuthenticationSuccess#152x2,org.apache.http.impl.client.integration.TestClientReauthentication#testBasicAuthenticationSuccess#207x11,org.apache.http.impl.client.integration.TestClientRequestExecution#testNonCompliantURI#211x2,org.apache.http.impl.client.integration.TestClientRequestExecution#testAutoGeneratedHeaders#149x3,org.apache.http.impl.client.integration.TestClientRequestExecution#testRelativeRequestURIWithFragment#230x2,org.apache.http.impl.client.integration.TestClientRequestExecution#testNonRepeatableEntity#193x2,org.apache.http.impl.client.integration.TestClientRequestExecution#testAbsoluteRequestURIWithFragment#255x2,"org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnEntityWriteTo#107x2, 109, 126","org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnAbort#145x2, 147, 162","org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnEntityConsumeContent#71x2, 73, 89","org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnIOException#213x2, 215, 236",org.apache.http.impl.client.integration.TestConnectionManagement#testCloseExpiredIdleConnections#294,org.apache.http.impl.client.integration.TestConnectionManagement#testAbortDuringConnecting#451,org.apache.http.impl.client.integration.TestConnectionManagement#testCloseExpiredTTLConnections#341,org.apache.http.impl.client.integration.TestConnectionManagement#testReleaseConnectionWithTimeLimits#191,org.apache.http.impl.client.integration.TestConnectionManagement#testReleaseConnectionOnAbort#388,org.apache.http.impl.client.integration.TestConnectionManagement#testAbortAfterSocketConnect#566,org.apache.http.impl.client.integration.TestConnectionManagement#testReleaseConnection#102,org.apache.http.impl.client.integration.TestConnectionManagement#testAbortBeforeSocketCreate#508,"org.apache.http.impl.client.integration.TestConnectionReuse#testKeepAliveHeaderRespected#204x2, 209, 216x2, 224",org.apache.http.impl.client.integration.TestContentCodings#testResponseWithNoContent#95x2,org.apache.http.impl.client.integration.TestContentCodings#gzipResponsesWorkWithBasicResponseHandler#254x2,org.apache.http.impl.client.integration.TestContentCodings#testDeflateSupportForServerReturningRfc1950Stream#115x2,org.apache.http.impl.client.integration.TestContentCodings#testHttpEntityWriteToForGzip#220x2,org.apache.http.impl.client.integration.TestContentCodings#deflateResponsesWorkWithBasicResponseHandler#267x2,org.apache.http.impl.client.integration.TestContentCodings#testDeflateSupportForServerReturningRfc1951Stream#135x2,org.apache.http.impl.client.integration.TestContentCodings#testGzipSupport#154x2,org.apache.http.impl.client.integration.TestContentCodings#testHttpEntityWriteToForDeflate#237x2,"org.apache.http.impl.client.integration.TestCookieVirtualHost#testCookieMatchingWithVirtualHosts#120x2, 137, 148","org.apache.http.impl.client.integration.TestMalformedServerResponse#testNoContentResponseWithGarbage#115x2, 123",org.apache.http.impl.client.integration.TestMinimalClientRequestExecution#testNonCompliantURI#82x10,"org.apache.http.impl.client.integration.TestRedirects#testRepeatRequestRedirect#505x3, 511x2",org.apache.http.impl.client.integration.TestRedirects#testDefaultHeadersRedirect#737x4,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect302NoLocation#330x2,org.apache.http.impl.client.integration.TestRedirects#testMaxRedirectCheck#438x7,org.apache.http.impl.client.integration.TestRedirects#testRelativeRedirect#605x3,org.apache.http.impl.client.integration.TestRedirects#testPostRedirectSeeOther#583x4,org.apache.http.impl.client.integration.TestRedirects#testRejectBogusRedirectLocation#665x2,org.apache.http.impl.client.integration.TestRedirects#testRedirectWithCookie#712x4,org.apache.http.impl.client.integration.TestRedirects#testRejectInvalidRedirectLocation#687x2,org.apache.http.impl.client.integration.TestRedirects#testRelativeRedirect2#628x3,"org.apache.http.impl.client.integration.TestRedirects#testRepeatRequest#477x2, 482","org.apache.http.impl.client.integration.TestRedirects#testDifferentRequestSameRedirect#534x3, 540x2",org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect300#247x2,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect301#270x4,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect302#299x4,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect303#352x4,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect304#374x2,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect305#393x2,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect307#413x4,org.apache.http.impl.client.integration.TestRedirects#testRejectRelativeRedirect#649x2,org.apache.http.impl.client.integration.TestRedirects#testCircularRedirect#458x4,org.apache.http.impl.client.integration.TestRedirects#testPostNoRedirect#562x2,org.apache.http.impl.client.integration.TestSPNegoScheme#testDontTryToAuthenticateEndlessly#172x2,org.apache.http.impl.client.integration.TestSPNegoScheme#testNoTokenGeneratedError#203x2,"org.apache.http.impl.client.integration.TestStatefulConnManagement#testRouteSpecificPoolRecylcing#225x2, 238x2, 253x2",org.apache.http.impl.client.TestAIMDBackoffManager#setUp#50x12,org.apache.http.impl.client.TestInternalHttpClient#testExecute#97,org.apache.http.impl.client.TestInternalHttpClient#testExecuteHttpException#120,org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testCloseExpired#301,org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testProxyConnectAndUpgrade#422,org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testAlreadyLeased#359,org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testCloseIdle#330,org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testShutdown#263,org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testTargetConnect#378,org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testLeaseReleaseReusable#116,"org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testLeaseDifferentRoute#177, 197",org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testLeaseReleaseReusableWithState#146,org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testLeaseReleaseNonReusable#89,org.apache.http.impl.conn.TestBasicHttpClientConnectionManager#testLeaseExpired#213,org.apache.http.impl.conn.TestDefaultProxyRoutePlanner#testDefaultProxyDirect#68,org.apache.http.impl.conn.TestDefaultProxyRoutePlanner#testViaProxy#84,org.apache.http.impl.conn.TestDefaultRoutePlanner#testDirectDefaultPort#82,org.apache.http.impl.conn.TestDefaultRoutePlanner#testDirect#67,org.apache.http.impl.conn.TestDefaultRoutePlanner#testViaProxy#97,org.apache.http.impl.conn.TestPoolingHttpClientConnectionManager#testReleaseRouteIncomplete#125,org.apache.http.impl.conn.TestPoolingHttpClientConnectionManager#testLeaseFutureCancelled#153,org.apache.http.impl.conn.TestPoolingHttpClientConnectionManager#testProxyConnectAndUpgrade#287,org.apache.http.impl.conn.TestPoolingHttpClientConnectionManager#testLeaseRelease#96,org.apache.http.impl.conn.TestPoolingHttpClientConnectionManager#testTargetConnect#237,org.apache.http.impl.conn.TestPoolingHttpClientConnectionManager#testLeaseFutureTimeout#170,org.apache.http.impl.conn.TestPoolingHttpClientConnectionManager#testReleaseNonReusable#209,org.apache.http.impl.conn.TestPoolingHttpClientConnectionManager#testReleaseReusable#183,org.apache.http.impl.conn.TestSystemDefaultRoutePlanner#testDirectDefaultPort#90,org.apache.http.impl.conn.TestSystemDefaultRoutePlanner#testProxy#117,org.apache.http.impl.conn.TestSystemDefaultRoutePlanner#testDirect#75,"org.apache.http.impl.execchain.TestMainClientExec#testExecHttpException#583, 593","org.apache.http.impl.execchain.TestMainClientExec#testEstablishRouteViaProxyTunnelFailure#705, 718",org.apache.http.impl.execchain.TestMainClientExec#testExecRequestRetryOnAuthChallenge#417,org.apache.http.impl.execchain.TestMainClientExec#testExecConnectionRequestFailed#406,org.apache.http.impl.execchain.TestMainClientExec#testExecRequestPersistentStatefulConnection#242,"org.apache.http.impl.execchain.TestMainClientExec#testEstablishRouteViaProxyTunnelRetryOnAuthChallengePersistentConnection#732, 755x3","org.apache.http.impl.execchain.TestMainClientExec#testEstablishRouteViaProxyTunnelRetryOnAuthChallengeNonPersistentConnection#765, 788x3","org.apache.http.impl.execchain.TestMainClientExec#testEstablishRouteViaProxyTunnelMultipleHops#801, 808",org.apache.http.impl.execchain.TestMainClientExec#testSocketTimeoutReset#331,"org.apache.http.impl.execchain.TestMainClientExec#testExecIOException#603, 613",org.apache.http.impl.execchain.TestMainClientExec#testExecRequestPersistentConnection#210,org.apache.http.impl.execchain.TestMainClientExec#testExecAbortedPriorToConnectionLease#347,org.apache.http.impl.execchain.TestMainClientExec#testExecAbortedPriorToConnectionSetup#363,org.apache.http.impl.execchain.TestMainClientExec#testExecEntityEnclosingRequestRetryOnAuthChallenge#457,"org.apache.http.impl.execchain.TestMainClientExec#testEstablishDirectRoute#624, 630","org.apache.http.impl.execchain.TestMainClientExec#testEstablishRouteDirectProxy#639, 645","org.apache.http.impl.execchain.TestMainClientExec#testExecRequestNonPersistentConnection#172, 187","org.apache.http.impl.execchain.TestMainClientExec#testExecAbortedPriorToRequestExecution#385, 392","org.apache.http.impl.execchain.TestMainClientExec#testExecConnectionShutDown#549, 558",org.apache.http.impl.execchain.TestMainClientExec#testSocketTimeoutExistingConnection#313,"org.apache.http.impl.execchain.TestMainClientExec#testExecRuntimeException#563, 573","org.apache.http.impl.execchain.TestMainClientExec#testEstablishRouteViaProxyTunnel#654, 669x3","org.apache.http.impl.execchain.TestMainClientExec#testEstablishRouteViaProxyTunnelUnexpectedResponse#688, 699",org.apache.http.impl.execchain.TestMainClientExec#testExecEntityEnclosingRequest#505,org.apache.http.impl.execchain.TestMainClientExec#testExecRequestConnectionRelease#271,org.apache.http.impl.execchain.TestMinimalClientExec#testExecHttpException#305,org.apache.http.impl.execchain.TestMinimalClientExec#testExecConnectionRequestFailed#260,org.apache.http.impl.execchain.TestMinimalClientExec#testSocketTimeoutReset#228,org.apache.http.impl.execchain.TestMinimalClientExec#testExecIOException#325,org.apache.http.impl.execchain.TestMinimalClientExec#testExecRequestPersistentConnection#136,org.apache.http.impl.execchain.TestMinimalClientExec#testExecAbortedPriorToConnectionLease#244,org.apache.http.impl.execchain.TestMinimalClientExec#absoluteUriIsRewrittenToRelativeBeforeBeingPassedInRequestLine#345,org.apache.http.impl.execchain.TestMinimalClientExec#testExecRequestNonPersistentConnection#101,org.apache.http.impl.execchain.TestMinimalClientExec#testExecConnectionShutDown#271,org.apache.http.impl.execchain.TestMinimalClientExec#testSocketTimeoutExistingConnection#210,org.apache.http.impl.execchain.TestMinimalClientExec#testExecRuntimeException#285,org.apache.http.impl.execchain.TestMinimalClientExec#testExecRequestConnectionRelease#168,org.apache.http.impl.execchain.TestProtocolExec#testPostProcessRuntimeException#245,org.apache.http.impl.execchain.TestProtocolExec#testHostHeaderWhenNonUriRequest#151,org.apache.http.impl.execchain.TestProtocolExec#testRewriteAbsoluteRequestURI#104,org.apache.http.impl.execchain.TestProtocolExec#testFundamentals#77,org.apache.http.impl.execchain.TestProtocolExec#testPostProcessIOException#223,org.apache.http.impl.execchain.TestProtocolExec#testRewriteAbsoluteRequestURIViaPRoxy#122,org.apache.http.impl.execchain.TestProtocolExec#testHostHeaderWhenNonUriRequestAndInvalidUri#162,org.apache.http.impl.execchain.TestProtocolExec#testRewriteRelativeRequestURIViaPRoxy#131,org.apache.http.impl.execchain.TestProtocolExec#testHostHeaderUriRequest#140,org.apache.http.impl.execchain.TestProtocolExec#testHostHeaderImplicitHost#174,org.apache.http.impl.execchain.TestProtocolExec#testUserInfoInRequestURI#184,org.apache.http.impl.execchain.TestProtocolExec#testRewriteEmptyRequestURI#113,org.apache.http.impl.execchain.TestProtocolExec#testPostProcessHttpException#200,org.apache.http.impl.execchain.TestRedirectExec#testRedirectProtocolException#318,org.apache.http.impl.execchain.TestRedirectExec#testRelativeRedirect#200,org.apache.http.impl.execchain.TestRedirectExec#testFundamentals#91,org.apache.http.impl.execchain.TestRedirectExec#testMaxRedirect#164,org.apache.http.impl.execchain.TestRedirectExec#testRedirectRuntimeException#288,"org.apache.http.impl.execchain.TestRedirectExec#testCrossSiteRedirect#236, 271",org.apache.http.impl.execchain.TestRetryExec#testAbortedRequest#121,org.apache.http.impl.execchain.TestRetryExec#testFundamentals#77,org.apache.http.impl.execchain.TestRetryExec#testNonRepeatableRequest#152,org.apache.http.impl.execchain.TestServiceUnavailableRetryExec#testFundamentals#67,org.apache.http.impl.execchain.TestServiceUnavailableRetryExec#testStrategyRuntimeException#97
