httpclient-cache/src/test/java/org/apache/http/impl/client/cache/CacheEntry.java,0.2727272727272727,55,8,dead,53.27272727272727
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCacheEntry.java,0.17647058823529413,125,13,dead,59.4
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestResponseCache.java,0.21052631578947367,186,12,dead,25.766129032258064
httpclient/src/test/java/org/apache/http/client/protocol/TestRequestProxyAuthentication.java,0.18181818181818182,617,8,dead,1.6664210991601591
httpclient/src/test/java/org/apache/http/impl/client/TestHttpAuthenticator.java,0.17142857142857143,470,9,dead,1.6170212765957448
httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultClientConnectOperator.java,0.25,690,8,dead,17.58695652173913
module-client/src/test/java/org/apache/http/impl/client/TestDefaultClientRequestDirector.java,0.12631578947368421,347,17,dead,3.0635258739506326
module-client/src/test/java/org/apache/http/impl/conn/ExecReqThread.java,0.16666666666666666,650,14,dead,26.65846153846154
module-client/src/test/java/org/apache/http/impl/conn/GetConnThread.java,0.17777777777777778,650,11,dead,22.215384615384618
module-client/src/test/java/org/apache/http/impl/conn/TestTSCCMNoServer.java,0.13445378151260504,650,20,dead,6.860769230769232
module-client/src/test/java/org/apache/http/impl/conn/tsccm/TestDumbHelpers.java,0.15555555555555556,419,9,dead,5.707466757586089
module-client/src/test/java/org/apache/http/impl/conn/tsccm/TestSpuriousWakeup.java,0.1509433962264151,387,11,dead,3.8714090287277703
module-client/src/test/java/org/apache/http/impl/cookie/TestBrowserCompatSpec.java,0.30434782608695654,650,9,dead,22.0
module-client/src/test/java/org/apache/http/impl/cookie/TestCookieNetscapeDraft.java,0.3181818181818182,650,8,dead,22.0
module-client/src/test/java/org/apache/http/impl/cookie/TestCookieRFC2109Spec.java,0.24,650,10,dead,22.0
module-client/src/test/java/org/apache/http/mockup/SecureSocketFactoryMockup.java,0.2,623,8,dead,32.99759229534511
