tc_name,lifetime,commit frequency,status,born,dead
httpclient/src/test/java/org/apache/http/impl/conn/GetConnThread.java,1256,5,dead,1235925412,1344458113
module-client/src/test/java/org/apache/http/cookie/TestAllCookie.java,529,2,dead,1179693388,1225444212
httpclient/src/test/java/org/apache/http/impl/cookie/TestCookieNetscapeDraft.java,2274,11,dead,1235925412,1432485363
httpclient/src/test/java/org/apache/http/impl/client/TestBasicResponseHandler.java,1499,8,arrive,1317989689,1447534106
httpclient/src/test/java/org/apache/http/impl/client/TestRedirectLocation.java,2052,6,arrive,1270202624,1447534106
module-client/src/test/java/org/apache/http/impl/conn/Helper.java,650,8,dead,1179693388,1235925412
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestExponentialBackingOffSchedulingStrategy.java,990,6,arrive,1361961245,1447534106
module-client/src/test/java/org/apache/http/conn/TestConnectionAutoRelease.java,309,5,dead,1209203483,1235925412
httpclient/src/test/java/org/apache/http/client/utils/TestHttpClientUtils.java,1395,9,arrive,1326975348,1447534106
module-client/src/test/java/org/apache/http/impl/auth/TestBasicScheme.java,650,3,dead,1179693388,1235925412
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/ehcache/TestEhcacheProtocolRequirements.java,1911,12,arrive,1282392555,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/memcached/TestMemcachedCacheEntryImpl.java,1397,8,arrive,1326820334,1447534106
httpclient/src/test/java/org/apache/http/cookie/TestCookiePriorityComparator.java,329,2,arrive,1419022782,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestStaleWhileRevalidationReleasesConnection.java,713,9,arrive,1385930017,1447534106
module-client/src/test/java/org/apache/http/impl/cookie/TestCookieBestMatchSpec.java,405,6,dead,1200917070,1235925412
httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAuthCache.java,1720,17,arrive,1298923071,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/DummyHttpClient.java,190,3,dead,1338574189,1354996764
module-client/src/test/java/org/apache/http/impl/cookie/TestCookieNetscapeDraft.java,650,8,dead,1179693388,1235925412
httpclient/src/test/java/org/apache/http/impl/client/TestDecompressingHttpClient.java,472,12,dead,1334089160,1374930997
module-client/src/test/java/org/apache/http/conn/routing/TestRouteDirector.java,405,3,dead,1200855619,1235925412
module-client/src/test/java/org/apache/http/impl/conn/tsccm/TestDumbHelpers.java,419,9,dead,1199699391,1235925412
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/SimpleHttpCacheStorage.java,1914,6,arrive,1282158943,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestWarningValue.java,1895,4,arrive,1283803012,1447534106
module-httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartForm.java,390,5,dead,1202146044,1235925412
httpclient/src/test/java/org/apache/http/conn/TestConnectionAutoRelease.java,1256,9,dead,1235925412,1344458113
httpclient/src/test/java/org/apache/http/localserver/RequestBasicAuth.java,2420,8,arrive,1238412873,1447534106
httpclient/src/test/java/org/apache/http/impl/client/integration/TestBasicConnectionManager.java,836,6,arrive,1375288175,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestConditionalRequestBuilder.java,2012,19,arrive,1273695087,1447534106
httpclient/src/test/java/org/apache/http/impl/execchain/TestMinimalClientExec.java,827,10,arrive,1376061681,1447534106
module-client/src/test/java/org/apache/http/client/TestHttpState.java,61,2,dead,1179693388,1184966379
httpclient/src/test/java/org/apache/http/client/protocol/TestCookie2Support.java,1256,8,dead,1235925412,1344458113
httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAuthenticationBase.java,400,3,dead,1317410175,1352014723
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/Serializer.java,2012,4,arrive,1273695087,1447534106
httpclient/src/test/java/org/apache/http/mockup/SessionInputBufferMockup.java,1322,4,dead,1239819593,1354110128
httpclient/src/test/java/org/apache/http/impl/cookie/TestNetscapeDraftHeaderParser.java,2274,7,dead,1235925412,1432485363
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/ResponseEquivalent.java,878,3,arrive,1371671402,1447534106
httpclient/src/test/java/org/apache/http/impl/client/TestIdleConnectionEvictor.java,342,2,arrive,1417956139,1447534106
httpclient-cache/src/test/java/org/apache/http/client/cache/impl/TestURIExtractor.java,11,4,dead,1272661208,1273695087
module-client/src/test/java/org/apache/http/impl/cookie/TestBrowserCompatSpec.java,650,9,dead,1179693388,1235925412
module-client/src/test/java/org/apache/http/impl/auth/TestDigestScheme.java,650,7,dead,1179693388,1235925412
httpclient/src/test/java/org/apache/http/impl/client/TestDefaultHttpRequestRetryHandler.java,1535,9,arrive,1314881102,1447534106
httpclient/src/test/java/org/apache/http/impl/auth/TestNegotiateScheme.java,617,8,dead,1273610186,1326976431
httpclient/src/test/java/org/apache/http/client/protocol/TestRedirects.java,1256,14,dead,1235925412,1344458113
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/memcached/TestMemcachedHttpCacheStorage.java,1892,17,arrive,1283980625,1447534106
httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultResponseParser.java,1116,9,dead,1239819593,1336315298
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestDefaultFailureCache.java,990,4,arrive,1361961245,1447534106
module-client/src/test/java/org/apache/http/impl/conn/tsccm/TestWaitingThread.java,419,7,dead,1199649425,1235925412
httpclient/src/test/java/org/apache/http/impl/client/integration/TestClientReauthentication.java,1193,22,arrive,1344458113,1447534106
httpclient-cache/src/test/java/org/apache/http/client/cache/impl/TestSizeLimitedResponseReader.java,11,4,dead,1272661208,1273695087
httpclient/src/test/java/org/apache/http/impl/auth/TestNonStandardHttpScheme.java,18,2,dead,1436017360,1437645646
httpclient/src/test/java/org/apache/http/conn/util/TestPublicSuffixListParser.java,444,3,arrive,1409159288,1447534106
httpclient/src/test/java/org/apache/http/conn/routing/TestRouteDirector.java,2449,7,arrive,1235925412,1447534106
httpclient/src/test/java/org/apache/http/conn/TestConnectionReuse.java,1343,14,dead,1235925412,1352042865
module-client/src/test/java/org/apache/http/mockup/HttpConnectionMockup.java,650,4,dead,1179693388,1235925412
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/ehcache/TestEhcacheHttpCache.java,6,4,dead,1281898292,1282421981
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/DoNotTestProtocolRequirements.java,940,13,dead,1273695087,1354996764
module-client/src/test/java/org/apache/http/mockup/SecureSocketFactoryMockup.java,623,8,dead,1182085694,1235925412
module-client/src/test/java/org/apache/http/conn/TestExceptions.java,599,2,dead,1184151931,1235925412
httpclient/src/test/java/org/apache/http/impl/client/TestFutureRequestExecutionService.java,956,12,arrive,1364898175,1447534106
module-client/src/test/java/org/apache/http/impl/conn/TestLocalServer.java,650,7,dead,1179693388,1235925412
httpclient/src/test/java/org/apache/http/client/methods/TestHttpRequestBase.java,2449,7,arrive,1235925412,1447534106
httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartForm.java,2449,27,arrive,1235925412,1447534106
module-client/src/test/java/org/apache/http/conn/TestConnectionReuse.java,302,5,dead,1209769820,1235925412
httpclient/src/test/java/org/apache/http/impl/client/TestCookieIdentityComparator.java,2449,8,arrive,1235925412,1447534106
httpclient/src/test/java/org/apache/http/impl/auth/TestBasicScheme.java,2449,18,arrive,1235925412,1447534106
module-client/src/test/java/org/apache/http/impl/client/TestAllHttpClientImpl.java,529,8,dead,1179693388,1225444212
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCacheEntry.java,125,13,dead,1273695087,1284580841
httpclient/src/test/java/org/apache/http/impl/cookie/TestRFC6265CookieSpecBase.java,112,2,dead,1419022782,1428745268
httpclient/src/test/java/org/apache/http/localserver/BasicServerTestBase.java,1227,8,dead,1238412873,1344458113
httpclient/src/test/java/org/apache/http/impl/cookie/TestRFC2109CookieAttribHandlers.java,2274,6,dead,1235925412,1432485363
httpclient/src/test/java/org/apache/http/impl/client/integration/TestConnectionManagement.java,1105,20,arrive,1352014670,1447534106
module-client/src/test/java/org/apache/http/impl/cookie/TestPublicSuffixListParser.java,220,5,dead,1216891350,1235925412
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestProtocolRecommendations.java,1894,34,arrive,1283888469,1447534106
httpclient/src/test/java/org/apache/http/impl/client/TestDefaultConnKeepAliveStrategy.java,2449,7,arrive,1235925412,1447534106
httpclient/src/test/java/org/apache/http/auth/util/TestByteArrayBuilder.java,96,2,arrive,1439235849,1447534106
module-client/src/test/java/org/apache/http/client/TestAll.java,529,9,dead,1179693388,1225444212
module-client/src/test/java/org/apache/http/conn/TestRouteDirector.java,211,6,dead,1182623133,1200855619
httpclient/src/test/java/org/apache/http/conn/util/TestInetAddressUtils.java,2449,13,arrive,1235925412,1447534106
module-client/src/test/java/org/apache/http/impl/auth/TestAllAuthImpl.java,529,2,dead,1179693388,1225444212
httpclient/src/test/java/org/apache/http/impl/client/execchain/TestConnectionReleaseTriggerImpl.java,46,3,dead,1354110448,1358099771
httpclient/src/test/java/org/apache/http/conn/routing/TestHttpRoute.java,2449,18,arrive,1235925412,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/ehcache/TestEhcacheHttpCacheStorage.java,1911,13,arrive,1282421981,1447534106
module-client/src/test/java/org/apache/http/conn/params/TestParams.java,70,2,dead,1202081189,1208182621
httpclient-osgi/src/test/java/org/apache/http/osgi/impl/TestPropertiesUtils.java,940,4,arrive,1366278319,1447534106
httpclient/src/test/java/org/apache/http/impl/client/DummyHttpClient.java,498,6,dead,1331830927,1374930997
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCachingExec.java,1071,26,arrive,1354996764,1447534106
httpclient/src/test/java/org/apache/http/client/config/TestRequestConfig.java,836,7,arrive,1375288175,1447534106
httpclient/src/test/java/org/apache/http/impl/client/TestClientAuthentication.java,1227,15,dead,1238412873,1344458113
httpclient/src/test/java/org/apache/http/impl/cookie/TestBasicClientCookie2.java,1913,7,dead,1267186746,1432485363
httpclient/src/test/java/org/apache/http/impl/client/integration/TestSPNegoScheme.java,1193,12,arrive,1344458113,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/OKStatus.java,1941,4,arrive,1279804589,1447534106
module-httpmime/src/test/java/org/apache/http/client/mime/TestMultipartFormHttpEntity.java,2,2,dead,1201888319,1202146044
httpclient/src/test/java/org/apache/http/conn/routing/TestRouteTracker.java,2449,18,arrive,1235925412,1447534106
httpclient/src/test/java/org/apache/http/mockup/ProxySelectorMockup.java,1367,3,dead,1235925412,1354109971
httpclient/src/test/java/org/apache/http/impl/client/TestInternalHttpClient.java,1048,11,arrive,1356973490,1447534106
httpclient-cache/src/test/java/org/apache/http/client/cache/impl/TestResponseCache.java,11,3,dead,1272661208,1273695087
httpclient/src/test/java/org/apache/http/impl/client/integration/TestCookieVirtualHost.java,1059,10,arrive,1356008741,1447534106
httpclient/src/test/java/org/apache/http/conn/ssl/TestSSLSocketFactory.java,2449,39,arrive,1235925412,1447534106
httpclient/src/test/java/org/apache/http/impl/conn/TestAbortHandling.java,307,2,dead,1317904391,1344458113
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/AbstractProtocolTest.java,1933,27,arrive,1280493270,1447534106
httpclient/src/test/java/org/apache/http/cookie/TestCookiePathComparator.java,2449,6,arrive,1235925412,1447534106
httpclient-cache/src/test/java/org/apache/http/client/cache/impl/TestCacheInvalidator.java,11,4,dead,1272661208,1273695087
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestImmediateSchedulingStrategy.java,990,6,arrive,1361961245,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/ConsumableInputStream.java,1467,8,arrive,1320700181,1447534106
module-client/src/test/java/org/apache/http/conn/ssl/TestAllSSL.java,529,3,dead,1179693388,1225444212
httpclient/src/test/java/org/apache/http/client/protocol/TestResponseContentEncoding.java,1720,11,arrive,1298923071,1447534106
httpclient/src/test/java/org/apache/http/impl/cookie/TestBasicCookieAttribHandlers.java,2449,14,arrive,1235925412,1447534106
module-client/src/test/java/org/apache/http/impl/client/TestStatefulConnManagement.java,283,6,dead,1211389577,1235925412
module-client/src/test/java/org/apache/http/client/utils/TestRfc3492Idn.java,220,4,dead,1216891311,1235925412
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCachingExecChain.java,878,13,arrive,1371671402,1447534106
httpclient/src/test/java/org/apache/http/impl/client/integration/TestStatefulConnManagement.java,1193,14,arrive,1344458113,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCachedResponseSuitabilityChecker.java,2012,17,arrive,1273695087,1447534106
module-httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartFormHttpEntity.java,390,5,dead,1202146044,1235925412
httpclient/src/test/java/org/apache/http/impl/client/integration/TestClientRequestExecution.java,1193,21,arrive,1344458113,1447534106
httpclient/src/test/java/org/apache/http/localserver/BasicAuthTokenExtractor.java,1981,4,arrive,1276294252,1447534106
httpclient/src/test/java/org/apache/http/conn/TestScheme.java,1608,11,dead,1235925412,1374930997
httpclient-cache/src/test/java/org/apache/http/client/cache/impl/DoNotTestProtocolRequirements.java,11,4,dead,1272661208,1273695087
httpclient/src/test/java/org/apache/http/impl/client/TestAuthenticationStrategy.java,1502,16,arrive,1317680221,1447534106
httpclient/src/test/java/org/apache/http/impl/client/integration/TestClientAuthenticationFallBack.java,1193,13,arrive,1344458113,1447534106
httpclient/src/test/java/org/apache/http/impl/conn/TestManagedHttpClientConnectionFactory.java,8,3,dead,1370529068,1371300656
httpclient-cache/src/test/java/org/apache/http/client/cache/impl/TestCachedHttpResponseGenerator.java,11,4,dead,1272661208,1273695087
httpclient/src/test/java/org/apache/http/impl/client/MockConnPoolControl.java,1513,8,arrive,1316779572,1447534106
httpclient/src/test/java/org/apache/http/impl/client/TestDefaultRedirectStrategy.java,1314,15,arrive,1333999115,1447534106
httpclient/src/test/java/org/apache/http/client/entity/TestGZip.java,1128,7,arrive,1350067453,1447534106
httpclient/src/test/java/org/apache/http/conn/TestEofSensorInputStream.java,1105,9,arrive,1352042865,1447534106
module-client/src/test/java/org/apache/http/localserver/RandomHandler.java,650,5,dead,1179693388,1235925412
httpclient/src/test/java/org/apache/http/client/utils/TestURLEncodedUtils.java,2449,25,arrive,1235925412,1447534106
httpclient/src/test/java/org/apache/http/client/protocol/TestRequestProxyAuthentication.java,617,8,dead,1298643283,1352014723
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestAsynchronousValidationRequest.java,1794,13,arrive,1292500470,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestRequestProtocolCompliance.java,1767,9,arrive,1294859677,1447534106
httpclient-cache/src/test/java/org/apache/http/client/cache/impl/HttpTestUtils.java,11,5,dead,1272661208,1273695087
module-client/src/test/java/org/apache/http/conn/routing/TestAllRouting.java,284,2,dead,1200855619,1225444212
httpclient/src/test/java/org/apache/http/impl/client/MockClock.java,1580,7,arrive,1311005624,1447534106
httpclient-win/src/test/java/org/apache/http/impl/auth/win/TestWindowsNegotiateScheme.java,453,9,arrive,1408347524,1447534106
module-client/src/test/java/org/apache/http/impl/cookie/TestAbstractCookieSpec.java,650,7,dead,1179693388,1235925412
httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartEntityBuilder.java,1126,7,arrive,1350226511,1447534106
module-client/src/test/java/org/apache/http/localserver/LocalTestServer.java,650,17,dead,1179693388,1235925412
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestBasicHttpCache.java,1914,22,arrive,1282158943,1447534106
httpclient-cache/src/test/java/org/apache/http/client/cache/impl/TestProtocolRequirements.java,11,6,dead,1272661208,1273695087
httpclient/src/test/java/org/apache/http/impl/conn/tsccm/GetConnThread.java,87,2,dead,1344458113,1352014670
httpclient/src/test/java/org/apache/http/impl/client/TestRequestWrapper.java,1256,10,dead,1235925412,1344458113
module-httpmime/src/test/java/org/apache/http/client/mime/TestAll.java,8,3,dead,1201440102,1202146044
httpclient/src/test/java/org/apache/http/impl/conn/TestPoolingHttpClientConnectionManager.java,1105,9,arrive,1352014670,1447534106
httpclient/src/test/java/org/apache/http/impl/client/TestAbstractHttpClient.java,15,2,dead,1292288034,1293644136
httpclient/src/test/java/org/apache/http/impl/client/integration/TestClientAuthentication.java,1193,26,arrive,1344458113,1447534106
httpclient/src/test/java/org/apache/http/impl/auth/TestRFC2617Scheme.java,2315,17,dead,1235925412,1436017360
httpclient/src/test/java/org/apache/http/localserver/EchoHandler.java,2449,9,arrive,1235925412,1447534106
module-client/src/test/java/org/apache/http/conn/ssl/TestHostnameVerifier.java,650,7,dead,1179693388,1235925412
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestResponseProtocolCompliance.java,1697,11,arrive,1300891704,1447534106
httpclient/src/test/java/org/apache/http/impl/conn/TestPoolingConnManagerNoServer.java,389,3,dead,1318335043,1352014670
httpclient/src/test/java/org/apache/http/impl/execchain/TestProtocolExec.java,995,9,arrive,1361522196,1447534106
httpclient/src/test/java/org/apache/http/cookie/TestCookieOrigin.java,2449,7,arrive,1235925412,1447534106
httpclient/src/test/java/org/apache/http/impl/client/TestBasicCredentialsProvider.java,2449,10,arrive,1235925412,1447534106
httpclient/src/test/java/org/apache/http/impl/conn/TestSCMWithServer.java,953,10,dead,1235925412,1318335043
httpclient/src/test/java/org/apache/http/cookie/TestCookiePolicy.java,1621,8,dead,1235925412,1376061718
httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartContentBody.java,2449,14,arrive,1235925412,1447534106
httpclient/src/test/java/org/apache/http/impl/client/execchain/TestConnectionHolder.java,0,2,dead,1358099771,1358109701
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestSizeLimitedResponseReader.java,2012,11,arrive,1273695087,1447534106
httpclient/src/test/java/org/apache/http/impl/auth/TestSPNegoScheme.java,202,2,dead,1326976431,1344458113
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCacheInvalidator.java,2012,29,arrive,1273695087,1447534106
httpclient-cache/src/test/java/org/apache/http/client/cache/TestHttpCacheEntry.java,1886,19,arrive,1284580841,1447534106
httpclient/src/test/java/org/apache/http/impl/execchain/TestResponseEntityWrapper.java,1035,8,arrive,1358109701,1447534106
httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAcceptEncoding.java,1720,7,arrive,1298923071,1447534106
module-client/src/test/java/org/apache/http/impl/conn/TestTSCCMWithServer.java,650,21,dead,1179693388,1235925412
module-client/src/test/java/org/apache/http/impl/conn/TestAllConnImpl.java,529,6,dead,1179693388,1225444212
httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAddCookies.java,1716,21,arrive,1299185992,1447534106
module-client/src/test/java/org/apache/http/impl/client/TestDefaultConnKeepAliveStrategy.java,247,4,dead,1214500365,1235925412
module-client/src/test/java/org/apache/http/impl/cookie/TestCookieRFC2109Spec.java,650,10,dead,1179693388,1235925412
module-client/src/test/java/org/apache/http/conn/util/TestInetAddressUtils.java,509,2,dead,1191944892,1235925412
httpclient/src/test/java/org/apache/http/client/methods/TestRequestBuilder.java,1129,9,arrive,1349966212,1447534106
httpclient/src/test/java/org/apache/http/impl/cookie/TestBasicClientCookie.java,2087,6,arrive,1267186746,1447534106
httpclient-cache/src/test/java/org/apache/http/client/cache/impl/TestCacheEntryGenerator.java,11,4,dead,1272661208,1273695087
httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultHttpResponseParser.java,1287,6,arrive,1336315298,1447534106
httpclient/src/test/java/org/apache/http/localserver/ResponseBasicUnauthorized.java,2420,7,arrive,1238412873,1447534106
httpclient/src/test/java/org/apache/http/impl/conn/TestHttpClientConnectionManagerBase.java,39,5,dead,1352014670,1355408548
httpclient/src/test/java/org/apache/http/impl/client/TestContentCodings.java,1070,17,dead,1252009995,1344458113
module-client/src/test/java/org/apache/http/impl/conn/tsccm/AwaitThread.java,419,5,dead,1199649425,1235925412
httpclient/src/test/java/org/apache/http/impl/conn/TestTSCCMWithServer.java,953,17,dead,1235925412,1318335043
httpclient/src/test/java/org/apache/http/impl/conn/ConnPoolBench.java,476,4,dead,1312981413,1354109971
module-client/src/test/java/org/apache/http/client/methods/TestAllMethods.java,351,3,dead,1195059555,1225444212
httpclient/src/test/java/org/apache/http/impl/conn/TestBasicConnManager.java,389,3,dead,1318335043,1352014670
module-client/src/test/java/org/apache/http/impl/cookie/TestDateUtils.java,622,4,dead,1182099721,1235925412
httpclient/src/test/java/org/apache/http/impl/client/integration/TestAbortHandling.java,1193,21,arrive,1344458113,1447534106
module-client/src/test/java/org/apache/http/mockup/SocketFactoryMockup.java,623,5,dead,1182085694,1235925412
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestHttpCacheEntrySerializers.java,1911,15,arrive,1282392555,1447534106
httpclient/src/test/java/org/apache/http/impl/client/TestAIMDBackoffManager.java,1580,10,arrive,1311005624,1447534106
httpmime/src/test/java/org/apache/http/entity/mime/FormBodyPartTest.java,171,2,arrive,1432736521,1447534106
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCacheKeyGenerator.java,1795,10,arrive,1292361486,1447534106
httpclient/src/test/java/org/apache/http/impl/client/integration/TestMalformedServerResponse.java,264,3,arrive,1424684658,1447534106
httpclient/src/test/java/org/apache/http/impl/client/integration/TestContentCodings.java,1193,12,arrive,1344458113,1447534106
httpclient/src/test/java/org/apache/http/impl/conn/ExecReqThread.java,1343,6,dead,1235925412,1352014670
httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestProtocolRequirements.java,2012,49,arrive,1273695087,1447534106
