79,fully covered,org.apache.http.client.protocol.TestRequestAddCookies#testAuthDefaultHttpPortWhenProxy#331x3,org.apache.http.client.protocol.TestRequestAddCookies#testAuthScopeInvalidRequestURI#289x3,org.apache.http.client.protocol.TestRequestAddCookies#testAuthScopeRemotePortWhenDirect#306x3,org.apache.http.client.protocol.TestRequestAddCookies#testExcludeExpiredCookies#394x3,org.apache.http.client.protocol.TestRequestAddCookies#testAddCookiesUsingExplicitCookieSpec#265,org.apache.http.client.protocol.TestRequestAddCookies#testAuthDefaultHttpsPortWhenProxy#357x3,org.apache.http.client.protocol.TestRequestAddCookies#testNoMatchingCookies#427x3,org.apache.http.client.protocol.TestRequestAddCookies#testCookieOrder#466x3,org.apache.http.client.protocol.TestRequestAddCookies#testAddCookies#118x3,org.apache.http.client.protocol.TestResponseProcessCookies#setUp#55x27,org.apache.http.impl.client.integration.TestAbortHandling#testAbortRetry_HTTPCLIENT_1120#108x3,org.apache.http.impl.client.integration.TestAbortHandling#testSocketConnectFailureReleasesConnection#311x3,org.apache.http.impl.client.integration.TestBasicConnectionManager#testConnectionStillInUse#61x3,org.apache.http.impl.client.integration.TestBasicConnectionManager#testBasics#46x3,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationTargetAsProxy#671x3,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationFailureOnNonRepeatablePutDontExpectContinue#292x3,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationSuccessOnNonRepeatablePutExpectContinue#266x3,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationUserinfoInRedirectSuccess#551x3,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationCredentialsCachingReauthenticationOnDifferentRealm#465x3,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationNoCreds#183x3,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationCredentialsCaching#397x3,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationSuccess#227x3,org.apache.http.impl.client.integration.TestClientAuthentication#testPreemptiveAuthenticationFailure#632x3,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationUserinfoInRequestSuccess#498x3,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationFailure#205x3,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationFailureOnNonRepeatablePost#343x3,org.apache.http.impl.client.integration.TestClientAuthentication#testAuthenticationUserinfoInRequestFailure#513x3,org.apache.http.impl.client.integration.TestClientAuthentication#testPreemptiveAuthentication#606x3,org.apache.http.impl.client.integration.TestClientAuthentication#testConnectionCloseAfterAuthenticationSuccess#713x3,org.apache.http.impl.client.integration.TestClientAuthentication#testBasicAuthenticationSuccessOnRepeatablePost#316x3,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMAuthenticationFailure#90x3,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMType2MessageOnlyAuthenticationFailure#207x3,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMv2Type2Message#164x3,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMType2NonUnicodeMessageOnlyAuthenticationFailure#228x3,org.apache.http.impl.client.integration.TestClientAuthenticationFakeNTLM#testNTLMv1Type2Message#140x3,org.apache.http.impl.client.integration.TestClientAuthenticationFallBack#testBasicAuthenticationSuccess#152x3,org.apache.http.impl.client.integration.TestClientReauthentication#testBasicAuthenticationSuccess#207x3,org.apache.http.impl.client.integration.TestClientRequestExecution#testNonCompliantURI#211x3,org.apache.http.impl.client.integration.TestClientRequestExecution#testAutoGeneratedHeaders#149x3,org.apache.http.impl.client.integration.TestClientRequestExecution#testRelativeRequestURIWithFragment#230x3,org.apache.http.impl.client.integration.TestClientRequestExecution#testNonRepeatableEntity#193x3,org.apache.http.impl.client.integration.TestClientRequestExecution#testAbsoluteRequestURIWithFragment#255x3,org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnEntityWriteTo#107x3,org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnAbort#145x3,org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnEntityConsumeContent#71x3,org.apache.http.impl.client.integration.TestConnectionAutoRelease#testReleaseOnIOException#213x3,org.apache.http.impl.client.integration.TestConnectionReuse#testKeepAliveHeaderRespected#204x3,org.apache.http.impl.client.integration.TestContentCodings#testResponseWithNoContent#95x3,org.apache.http.impl.client.integration.TestContentCodings#gzipResponsesWorkWithBasicResponseHandler#254x3,org.apache.http.impl.client.integration.TestContentCodings#testDeflateSupportForServerReturningRfc1950Stream#115x3,org.apache.http.impl.client.integration.TestContentCodings#testHttpEntityWriteToForGzip#220x3,org.apache.http.impl.client.integration.TestContentCodings#deflateResponsesWorkWithBasicResponseHandler#267x3,org.apache.http.impl.client.integration.TestContentCodings#testDeflateSupportForServerReturningRfc1951Stream#135x3,org.apache.http.impl.client.integration.TestContentCodings#testGzipSupport#154x3,org.apache.http.impl.client.integration.TestContentCodings#testHttpEntityWriteToForDeflate#237x3,org.apache.http.impl.client.integration.TestCookieVirtualHost#testCookieMatchingWithVirtualHosts#120x3,org.apache.http.impl.client.integration.TestMalformedServerResponse#testNoContentResponseWithGarbage#115x3,org.apache.http.impl.client.integration.TestRedirects#testRepeatRequestRedirect#505x3,org.apache.http.impl.client.integration.TestRedirects#testDefaultHeadersRedirect#737x3,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect302NoLocation#330x3,org.apache.http.impl.client.integration.TestRedirects#testMaxRedirectCheck#438x3,org.apache.http.impl.client.integration.TestRedirects#testRelativeRedirect#605x3,org.apache.http.impl.client.integration.TestRedirects#testPostRedirectSeeOther#583x3,org.apache.http.impl.client.integration.TestRedirects#testRejectBogusRedirectLocation#665x3,org.apache.http.impl.client.integration.TestRedirects#testRedirectWithCookie#712x3,org.apache.http.impl.client.integration.TestRedirects#testRejectInvalidRedirectLocation#687x3,org.apache.http.impl.client.integration.TestRedirects#testRelativeRedirect2#628x3,org.apache.http.impl.client.integration.TestRedirects#testRepeatRequest#477x3,org.apache.http.impl.client.integration.TestRedirects#testDifferentRequestSameRedirect#534x3,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect300#247x3,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect301#270x3,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect302#299x3,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect303#352x3,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect304#374x3,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect305#393x3,org.apache.http.impl.client.integration.TestRedirects#testBasicRedirect307#413x3,org.apache.http.impl.client.integration.TestRedirects#testRejectRelativeRedirect#649x3,org.apache.http.impl.client.integration.TestRedirects#testCircularRedirect#458x3,org.apache.http.impl.client.integration.TestRedirects#testPostNoRedirect#562x3,org.apache.http.impl.client.integration.TestSPNegoScheme#testDontTryToAuthenticateEndlessly#172x3,org.apache.http.impl.client.integration.TestSPNegoScheme#testNoTokenGeneratedError#203x3,org.apache.http.impl.client.integration.TestStatefulConnManagement#testRouteSpecificPoolRecylcing#225x3,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseAbsPath#54,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieFormatting#161,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseAbsPath2#71,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieInvalidExpireAttribute#217,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseRelativePath#88,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieExpireAttribute#175,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseVersionIgnored#139,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testFormatCookies#273,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieExpireAttributeNoTimeZone#235,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithWrongNetscapeDomain2#122,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testParseWithIllegalNetscapeDomain1#105,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testInvalidInput#286,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testCookieWithComma#254,org.apache.http.impl.cookie.TestCookieNetscapeDraft#testNetscapeCookieExpireAttributeTwoDigitYear#196,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNullDomainNullPathFormatting#394,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testRFC2109CookieFormatting#298,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testSecondDomainLevelCookie#168,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookiesomainEqualsHost#81,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testSecondDomainLevelCookieMatch#186,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseVersion#61,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieOrderingByPath#427,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain1#100,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain2#121,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithIllegalDomain4#142,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameStartingWithDollarSign#234,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testNullCookieValueFormatting#369,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testVersion1CookieWithInvalidExpires#444,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testInvalidDomainWithSimpleHostName#253,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testParseWithWrongPath#196,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testInvalidInput#454,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testRFC2109CookiesFormatting#323,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieNameWithBlanks#215,org.apache.http.impl.cookie.TestCookieRFC2109Spec#testCookieWithComma#283,"org.apache.http.impl.cookie.TestCookieRFC2109Spec#testConstructor#52, 53, 54",org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativeVersion#314,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseDomainDefaultValue#132,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParsePortDefault#195,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseOtherAttributes#424,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEmbeddedDot#508,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateNoDomain#470,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseDomain#110,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLocal#536,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseMaxage#329,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testRejectSetCookie#1003,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseSecure#384,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateCookieName#668,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testCookieSecure#872,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainIllegal#612,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParsePath#53,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParsePort#176,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLeadingDot#490,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullPath#81,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullPort#208,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseVersion#287,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testCookiesWithComma#450,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativePort#255,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testMatchDomainLocal#800,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNegativeMaxage#368,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullDomain#146,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateVersion#738,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseBlankDomain#160,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainEffectiveHost#582,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullVersion#300,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testMatchDomain#779,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNullMaxage#355,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseDiscard#399,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testMatchPath#763,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testMatchPort#818,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseNameValue#271,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidateDomainLocalhost#563,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testRFC2965CookiesFormatting#964,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testRFC2965CookieFormatting#891,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseInvalidPort#242,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseBlankPath#94,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseBlankPort#225,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParsePathDefault#67,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testParseMaxageDefault#342,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePath#630,org.apache.http.impl.cookie.TestCookieRFC2965Spec#testValidatePort#707,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantMatch#164x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieBrowserCompatMatch#148x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testNetscapeCookieParsing#66x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieBrowserCompatParsing#51x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsing#83x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsingLocalHost2#132x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantFormatting#217x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testVersion1CookieWithInvalidExpires#282x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testInvalidInput#252x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieBrowserCompatFormatting#185x3,org.apache.http.impl.cookie.TestDefaultCookieSpec#testCookieStandardCompliantParsingLocalHost#116x3
