/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectionKeepAliveStrategy.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/ConnectionKeepAliveStrategy.class,"getKeepAliveDuration(org.apache.hc.core5.http.HttpResponse, org.apache.hc.core5.http.protocol.HttpContext)",none,none
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectionPoolTimeoutException.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/ConnectionPoolTimeoutException.class,org.apache.hc.client5.http.ConnectionPoolTimeoutException(),47,50
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectionPoolTimeoutException.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/ConnectionPoolTimeoutException.class,org.apache.hc.client5.http.ConnectionPoolTimeoutException(java.lang.String),56,59
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectTimeoutException.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/ConnectTimeoutException.class,org.apache.hc.client5.http.ConnectTimeoutException(),55,59
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectTimeoutException.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/ConnectTimeoutException.class,org.apache.hc.client5.http.ConnectTimeoutException(java.lang.String),63,67
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectTimeoutException.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/ConnectTimeoutException.class,"org.apache.hc.client5.http.ConnectTimeoutException(java.io.IOException, org.apache.hc.core5.http.HttpHost, java.net.InetAddress...)",76,86
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/ConnectTimeoutException.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/ConnectTimeoutException.class,getHost(),90,91
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpConnectionFactory.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpConnectionFactory.class,"create(T, org.apache.hc.core5.http.config.ConnectionConfig)",none,none
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpHostConnectException.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpHostConnectException.class,"org.apache.hc.client5.http.HttpHostConnectException(java.io.IOException, org.apache.hc.core5.http.HttpHost, java.net.InetAddress...)",58,68
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpHostConnectException.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpHostConnectException.class,getHost(),69,70
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,"org.apache.hc.client5.http.HttpRoute(org.apache.hc.core5.http.HttpHost, java.net.InetAddress, java.util.List<org.apache.hc.core5.http.HttpHost>, boolean, org.apache.hc.client5.http.RouteInfo$TunnelType, org.apache.hc.client5.http.RouteInfo$LayerType)",71,89
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,"org.apache.hc.client5.http.HttpRoute(org.apache.hc.core5.http.HttpHost, java.net.InetAddress, org.apache.hc.core5.http.HttpHost[], boolean, org.apache.hc.client5.http.RouteInfo$TunnelType, org.apache.hc.client5.http.RouteInfo$LayerType)",104,108
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,"org.apache.hc.client5.http.HttpRoute(org.apache.hc.core5.http.HttpHost, java.net.InetAddress, org.apache.hc.core5.http.HttpHost, boolean, org.apache.hc.client5.http.RouteInfo$TunnelType, org.apache.hc.client5.http.RouteInfo$LayerType)",127,131
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,"org.apache.hc.client5.http.HttpRoute(org.apache.hc.core5.http.HttpHost, java.net.InetAddress, boolean)",142,146
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,org.apache.hc.client5.http.HttpRoute(org.apache.hc.core5.http.HttpHost),152,156
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,"org.apache.hc.client5.http.HttpRoute(org.apache.hc.core5.http.HttpHost, java.net.InetAddress, org.apache.hc.core5.http.HttpHost, boolean)",171,176
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,"org.apache.hc.client5.http.HttpRoute(org.apache.hc.core5.http.HttpHost, org.apache.hc.core5.http.HttpHost)",185,188
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,getTargetHost(),190,191
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,getLocalAddress(),195,196
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,getLocalSocketAddress(),199,200
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,getHopCount(),204,205
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,getHopTarget(int),209,217
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,getProxyHost(),221,222
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,getTunnelType(),226,227
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,isTunnelled(),231,232
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,getLayerType(),236,237
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,isLayered(),241,242
/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/src/main/java/org/apache/hc/client5/http/HttpRoute.java,/Users/hideshi-s/Desktop/ehime/httpclient/httpclient5/target/classes/org/apache/hc/client5/http/HttpRoute.class,isSecure(),246,247
