2006/10/17,Mauro Talevi,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/TypeChecker.java,production,5
2006/10/14,Guilherme Silveira,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/TypeChecker.java,production,5
2006/10/17,Mauro Talevi,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/XStreamModeller.java,production,7
2006/10/17,Guilherme Silveira,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/XStreamModeller.java,production,7
2006/10/14,Guilherme Silveira,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/XStreamModeller.java,production,7
2006/10/17,Mauro Talevi,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/config/ConfigGenerator.java,production,8
2006/10/14,Guilherme Silveira,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/config/ConfigGenerator.java,production,8
2006/10/17,Mauro Talevi,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/config/XStreamConfigGenerator.java,production,9
2006/10/17,Guilherme Silveira,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/config/XStreamConfigGenerator.java,production,9
2006/10/14,Guilherme Silveira,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/config/XStreamConfigGenerator.java,production,9
2006/10/17,Mauro Talevi,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/dom/Attribute.java,production,10
2006/10/14,Guilherme Silveira,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/dom/Attribute.java,production,10
2006/10/17,Mauro Talevi,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/dom/Marker.java,production,12
2006/10/14,Guilherme Silveira,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/dom/Marker.java,production,12
2006/10/17,Mauro Talevi,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/dom/NoType.java,production,13
2006/10/14,Guilherme Silveira,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/dom/NoType.java,production,13
2006/10/17,Mauro Talevi,sandbox/xstream-modeller/src/main/java/org/codehaus/xstream/modeller/dom/NodeType.java,production,14
