56,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#99
60,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#99
61,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#99
62,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#99
84,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#99
85,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#99
109,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
112,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
117,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
120,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
138,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
139,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
141,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
143,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
146,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
156,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
157,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
159,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
160,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testNullCacheConfig#45,org.apache.http.impl.client.cache.TestStaleWhileRevalidationReleasesConnection#start#112
162,org.apache.http.impl.client.cache.TestCachingHttpClientBuilder#testAsynchronousWorkersMax0#40
